"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
35.4682,22.2569,-28.832,-11.013,45.563,33.368,-4.911,3.633,-11.4438,-3.633,-7.1609,-36.553,18.8057,2.9688,
25.8685,18.7525,-25.4146,-11.5573,28.7292,31.7274,-2.9289,-5.5028,-8.1058,5.5028,-6.0081,-31.2266,11.652,16.8907,
10.2164,3.5274,-14.0083,-12.5511,12.9054,15.7238,-3.4765,-4.9317,-0.14766,4.9317,-6.371,-25.738,10.7115,6.1153,
6.1083,-3.5534,-14.1316,-2.1571,5.2617,0.68033,-3.7499,2.1131,-3.0313,-2.1131,-7.9169,-22.2651,19.7098,-5.8203,
13.2133,4.1313,-15.4531,-1.3045,7.1154,1.8446,1.0542,1.2632,-5.9827,-1.2632,-2.3805,-21.6523,10.5737,-1.8559,
6.154,-0.93725,-14.526,-5.0826,-6.8089,-8.8714,-0.45488,-0.74076,-4.6594,0.74076,-2.7196,-21.3175,-4.1608,-3.6727,
4.0978,-7.8707,-8.1106,-1.6444,-4.7133,-8.5803,-0.18685,0.50875,-2.2109,-0.50875,0.094918,-15.9409,-1.1395,-1.7653,
-1.6919,-16.3163,1.2939,1.5875,-9.0101,-13.1269,4.8858,-0.72684,1.5369,0.72684,8.5251,-3.1741,13.0288,3.8844,
-11.4726,-17.9886,0.011221,-1.641,-19.7974,-25.1135,2.4237,-3.3346,-0.24228,3.3346,1.9878,-2.7429,10.6806,-0.44623,
-19.9432,-16.4274,6.759,-2.5069,-25.3585,-25.053,3.2422,-5.0627,2.1824,5.0627,1.3866,-4.0246,1.3627,-3.312,
-15.1312,-12.3082,2.738,1.7409,-17.8114,-14.1498,1.3604,-2.5898,3.7387,2.5898,2.0263,-4.0241,0.07561,-0.94364,
-6.5101,-8.6772,-8.513,-3.1838,-13.8502,-11.8546,-4.9877,1.422,-3.716,-1.422,-5.8076,-12.4592,-1.8567,0.077304,
-9.012,-10.0848,-3.6639,-5.4029,-19.2857,-15.4816,-4.2061,0.85477,-6.8675,-0.85477,-1.1208,-7.3734,-9.458,-0.40973,
-5.8198,-5.8647,-4.6494,0.46488,-11.1392,-11.9016,-3.2308,-0.40181,-4.2863,0.40181,4.972,0.058902,-11.5421,-3.0362,
-6.9171,-9.369,-7.7446,-3.4196,-15.2913,-20.3463,-2.0729,0.58639,-4.9932,-0.58639,1.2995,-1.8731,-13.2599,-10.5671,
-14.4556,-15.3146,-3.6643,-7.3116,-25.2199,-27.5615,-1.7073,-0.65386,-4.4524,0.65386,-1.4298,0.89065,-10.7769,-12.1024,
-22.9887,-17.0472,-1.7577,-5.1861,-36.4811,-29.0413,1.0462,-0.85559,1.3579,0.85559,0.34319,5.8989,-1.2127,-10.171,
-26.9115,-22.2909,-1.1698,-3.4287,-47.7896,-39.3499,2.9117,1.6059,0.79445,-1.6059,-2.5699,8.9194,-1.1399,-17.2735,
-14.2101,-15.1689,-9.7767,-4.1873,-30.8222,-31.2048,-6.904,1.5095,-8.4122,-1.5095,-9.6466,6.938,-9.7486,-16.7195,
-11.9112,-13.7768,-3.8875,-3.4537,-26.2011,-24.0298,-3.5977,0.45508,-0.19474,-0.45508,0.5732,4.1111,-9.1637,-3.1828,
-16.258,-16.5654,4.2997,5.6714,-37.8856,-30.5415,3.1259,3.0791,1.9863,-3.0791,4.1545,0.73166,-7.4083,1.1057,
-12.6312,-11.9558,-6.8043,6.0542,-30.0687,-34.7348,-3.087,4.5814,-12.2328,-4.5814,-5.4946,-4.3737,-14.9178,-10.771,
-24.8885,-20.3977,-3.9861,-2.9859,-37.4233,-41.3276,-1.9377,5.2706,-14.0293,-5.2706,2.0657,2.155,-13.5406,-24.2247,
-33.0364,-25.4406,6.8581,2.0138,-47.7117,-35.4737,2.5167,5.9184,0.9125,-5.9184,6.7618,14.077,-8.872,-19.2765,
-32.5005,-27.2882,16.0876,12.0163,-52.0793,-37.2017,6.7044,3.6351,4.1113,-3.6351,3.464,18.5351,-15.5701,-7.9966,
-33.4425,-30.9535,17.0505,11.2949,-48.4726,-49.0696,7.266,2.9351,-0.47373,-2.9351,3.7381,16.4586,-14.6363,-13.7833,
-29.0258,-22.3479,6.3865,4.8326,-32.0669,-40.7021,2.4918,5.1691,-5.748,-5.1691,3.0319,9.2046,-11.8295,-18.7409,
-26.0792,-20.2839,11.0648,5.2658,-35.6868,-29.8245,4.5112,5.5821,-5.1623,-5.5821,5.9832,9.3755,-22.4481,-14.4832,
-22.1041,-26.2975,14.7394,12.6628,-45.5969,-42.135,5.2046,4.2831,0.93221,-4.2831,2.25,14.5973,-23.0297,-13.1325,
-20.5367,-24.9608,8.3117,7.8055,-42.1375,-47.4399,2.2415,2.821,2.5637,-2.821,-3.4284,15.8913,-13.6935,-14.5135,
-16.6536,-14.5453,2.7511,0.82942,-38.4046,-30.4935,0.41953,2.4106,-2.652,-2.4106,-1.5357,11.3222,-14.0774,-12.4376,
-12.039,-11.021,2.3451,2.4669,-39.7158,-14.5639,2.0816,3.9532,-0.80566,-3.9532,0.72563,8.9556,-13.9561,-9.5222,
-25.4166,-24.4598,11.8455,5.2112,-48.4198,-27.7901,7.2591,2.2699,8.8839,-2.2699,3.0924,20.9515,-9.744,-14.2533,
-30.7608,-27.4512,7.0372,6.1036,-36.1144,-40.2227,0.31585,-0.035647,3.7713,0.035647,2.1838,26.6841,-14.7032,-15.0855,
-26.2638,-26.0454,-1.339,-1.2523,-39.0094,-28.6508,-5.2465,2.1359,-4.4089,-2.1359,3.7397,16.6471,-23.2208,-11.5291,
-32.4008,-33.6412,4.5264,-5.0336,-50.7689,-34.644,2.2991,2.4897,-1.2519,-2.4897,3.0334,11.7919,-21.8276,-12.7655,
-29.975,-30.6591,3.2903,0.088946,-36.515,-38.8326,2.161,-0.55201,-0.69505,0.55201,-4.3797,13.0124,-11.841,-13.4456,
-37.3351,-33.6398,0.68272,0.083609,-36.2523,-35.5383,-3.2713,-0.036954,-0.17095,0.036954,-3.1525,17.5343,-9.6843,-16.0133,
-46.6641,-33.5496,-1.286,-2.3315,-43.7177,-25.6928,-6.4491,1.4115,-0.64263,-1.4115,-3.4453,20.3391,-15.8517,-16.0164,
-39.7669,-25.993,0.95988,-0.022482,-33.6233,-25.8389,-2.4471,-2.2886,0.60076,2.2886,-6.3721,19.8416,-11.2856,-4.2096,
-38.5858,-33.8334,3.5538,2.63,-35.7032,-38.3886,2.7618,-2.8742,5.6264,2.8742,-2.3739,23.2309,-4.1006,0.62271,
-42.2966,-38.3114,0.68906,-0.66132,-42.961,-45.1236,-1.0198,1.3956,5.5298,-1.3956,1.8654,20.1493,-9.3986,-9.297,
-40.241,-35.0481,5.4687,-3.5135,-54.4834,-43.3802,-1.4403,0.82973,6.1621,-0.82973,5.6101,17.0124,-17.5111,-17.898,
-42.8877,-38.0069,8.2736,-3.0617,-62.4221,-49.6955,-1.1129,1.5033,5.5514,-1.5033,5.5145,19.6071,-19.112,-17.547,
-45.6171,-41.0292,10.1873,-2.878,-67.3539,-55.8728,-1.0461,2.377,5.2183,-2.377,5.6656,22.287,-20.3754,-17.4585,
-48.6644,-43.3879,12.4688,-2.2232,-71.989,-61.6792,-0.98313,3.1985,4.9054,-3.1985,5.3258,24.3245,-21.5628,-17.3747,
-50.8063,-45.8463,14.3718,-1.8488,-76.5878,-66.8961,-0.68318,4.2118,4.8521,-4.2118,5.7292,26.9624,-22.4386,-17.0556,
-52.8196,-48.1572,16.6429,-1.4969,-80.4286,-71.8004,-0.40122,4.682,4.3195,-4.682,5.6264,28.9596,-23.7434,-16.7551,
-55.194,-50.329,18.2955,-1.1661,-84.521,-76.4104,-0.61857,5.6064,3.8194,-5.6064,6.0122,31.3194,-24.4884,-17.4375,
-52.8462,-46.8273,21.0541,6.6166,-79.4493,-79.5386,5.2036,2.3775,5.5184,-2.3775,4.2052,35.7072,-28.3213,-23.6216,
-52.0858,-48.8382,21.7193,13.4502,-79.0209,-77.1766,9.2299,-2.1032,7.1157,3.0676,7.8095,42.2416,-27.1042,-30.3993,
-47.9968,-46.3903,13.6672,11.6789,-73.3157,-62.4231,-0.48337,2.8432,1.3857,-0.97287,3.966,37.7789,-33.6731,-24.7189,
-45.5989,-41.1963,18.6318,9.5324,-69.3987,-55.3033,5.8126,14.7242,3.7131,-0.9145,4.2105,36.9585,-34.5448,-11.6666,
-48.8885,-40.8936,24.5037,14.0221,-63.5476,-59.4569,12.4537,10.2253,8.0701,-0.61866,7.0913,41.2484,-32.7131,-14.0997,
-42.3398,-36.7528,15.5617,18.242,-49.8528,-51.3097,6.1629,-1.7169,9.755,0.14182,10.2813,42.3889,-29.063,-16.3872,
-33.7739,-32.3785,13.4227,14.9783,-43.2462,-50.4008,6.9979,1.5196,10.3746,0.85621,8.941,42.0148,-30.4527,-17.0912,
-17.6474,-16.3358,15.7508,19.6232,-26.5514,-38.4587,13.5679,15.5284,10.9574,6.3485,7.6817,44.5556,-34.1692,-9.5582,
-16.2269,-13.0657,22.2776,20.1331,-20.7403,-26.7511,14.923,15.9227,17.2898,11.9931,15.6569,46.462,-38.1446,2.8259,
-26.8225,-26.3818,26.2436,16.5149,-33.5959,-30.4483,12.0995,10.6286,19.145,11.2735,18.0919,50.4227,-35.8559,6.0308,
-19.429,-18.4121,12.1355,13.1135,-25.6753,-26.2117,10.4092,10.4728,9.3192,5.2944,6.8831,40.1665,-28.4019,-1.5624,
-18.9859,-17.0662,10.2023,7.7476,-21.4834,-29.7004,13.8822,9.6037,8.0369,1.3616,4.7826,31.2488,-23.0826,-8.9402,
-27.2472,-23.514,13.2056,4.6312,-31.5226,-32.4977,7.5056,2.0376,7.7956,3.4491,4.2547,37.81,-23.8668,-9.1267,
-30.6736,-26.6825,3.4952,-1.1903,-33.2467,-35.6095,-3.7905,-8.449,-1.1082,0.59102,1.8302,34.3361,-16.4093,-7.8562,
-27.3872,-26.0456,2.3214,-2.5649,-34.1442,-43.1137,-2.117,-4.5673,-3.4516,-2.8191,2.6845,26.0092,-14.4606,-8.3489,
-11.6439,-10.3829,16.2821,11.689,-25.5876,-26.4269,12.11,9.8067,10.8555,11.45,9.9953,38.5487,-27.693,3.9621,
-16.3684,-8.4346,21.9336,13.2773,-32.9706,-25.4441,15.6012,14.4,11.0475,14.017,8.1905,47.6844,-40.1314,-4.2291,
-12.494,-0.69745,18.2072,19.7113,-20.3873,-25.8454,14.6649,14.5001,12.3126,10.7656,15.894,51.0901,-51.8235,-2.5293,
-12.9492,-4.7534,16.8738,17.8057,-27.5998,-27.9101,10.652,14.8354,13.2611,7.4686,17.5914,45.8555,-62.8141,-0.69034,
-15.3058,-13.8678,20.4407,14.0863,-34.3794,-25.9946,12.664,8.884,9.3324,10.6359,12.9205,46.2377,-73.1453,-0.40795,
-11.2542,-7.4923,16.081,14.4461,-18.2167,-15.999,12.1453,5.2173,3.711,11.6847,5.1557,42.2584,-80.9281,-0.14228,
-17.0866,-3.9095,22.5877,17.1946,-18.6907,-18.1723,11.6578,14.3045,9.9961,9.2967,9.9078,38.9997,-74.8674,1.5533,
-19.4354,-6.0851,23.1611,19.5373,-31.5485,-21.9022,11.9222,15.8563,8.432,5.3644,11.242,37.6236,-64.1088,2.9063,
-15.1363,-5.479,20.0837,18.1241,-15.5556,-20.3476,14.8223,6.9508,6.2388,5.2835,9.8436,32.2327,-46.1623,2.0086,
-16.6384,-0.81217,18.8789,14.6263,-6.3071,-20.5728,12.9689,3.1595,12.1312,5.9306,10.6995,29.3346,-37.9694,-1.9685,
-3.5888,11.2883,15.8182,13.2666,-1.5901,-13.0716,7.8522,5.3803,10.4393,6.0569,11.0216,28.0567,-43.8862,0.077987,
-1.2046,3.6209,17.52,7.8911,-3.1821,-22.1695,11.9606,5.2987,2.3409,3.0422,13.0116,24.2039,-46.3145,0.3145,
-8.8451,-1.4166,15.5049,9.3458,-3.9551,-20.3574,13.1711,5.9446,-0.69164,2.8596,7.8926,21.7878,-36.3048,-2.115,
-8.0732,6.14,15.2978,9.9906,-7.333,-11.6639,12.6221,2.9366,2.4831,2.4469,2.8396,22.1676,-22.7985,-6.0852,
-11.204,-2.6643,17.5132,4.3292,-14.847,-25.0641,13.0698,-1.3367,4.9855,1.095,7.7306,29.7558,-18.7793,-11.7458,
-11.0137,-7.3247,9.2315,7.9263,-11.546,-28.019,6.501,3.5637,3.7225,4.8857,8.7131,30.8625,-15.2419,-8.1486,
-13.7275,-3.0291,6.7497,9.3787,-10.3711,-20.5536,6.5931,8.6528,3.9808,5.5566,7.2262,23.2264,-9.5069,-4.7674,
-11.4574,1.4912,12.611,9.2982,1.3382,-24.6228,8.1255,6.2052,5.6704,3.7772,3.4179,25.2071,3.5967,-7.3736,
-9.0829,1.643,8.7211,10.4273,1.4991,-22.4223,4.0228,1.7353,4.607,4.2737,1.5258,31.1662,9.8886,-4.2799,
-20.1073,-8.0968,6.7518,7.3913,-12.6909,-22.523,7.1556,0.18515,2.4027,3.5351,6.2548,28.8145,3.5105,-3.059,
-22.2751,-12.9134,4.4187,6.4661,-15.6651,-25.9921,8.1723,1.1381,-0.6338,1.877,2.0233,24.1934,12.9411,-5.7677,
-30.8206,-25.8769,-3.8006,-2.8399,-19.7869,-38.5325,-4.6101,-10.2583,-8.55,-6.6718,-10.8725,15.7519,24.9391,-8.5552,
-26.3202,-24.5657,-8.6343,-5.803,-19.323,-32.7259,-8.9132,-13.7402,-9.2423,-8.9226,-9.4973,15.0477,26.0938,-6.3546,
-13.8948,-8.9918,-13.1774,-6.6597,-4.0636,-16.6623,-8.1375,-6.4078,-9.4106,-7.6643,-3.3838,12.9396,23.8053,-5.2504,
-27.1611,-11.4651,-7.3256,-10.8399,-12.6172,-22.5322,-7.4082,-8.6749,-12.4614,-11.3018,-8.7244,8.5478,30.3307,-11.4429,
-14.8056,-16.8025,-3.2704,-3.1994,-25.9601,-26.2413,-2.3838,-8.8776,-10.0263,-10.3825,-12.2981,9.2404,42.6109,-10.9975,
0.18271,-18.6869,-1.146,-1.5611,-19.7023,-22.2567,-1.2769,-3.5242,-5.5683,-9.2776,-3.3655,11.5785,41.139,-10.8196,
14.2717,-12.2632,5.1895,-0.50383,-8.8794,-21.8854,-1.6824,1.5077,-5.7164,-7.7569,2.1389,20.5246,40.1167,-11.1345,
24.9844,-4.5376,-3.558,-3.1247,0.57141,-16.4749,-4.715,-0.75188,-14.7734,-11.3888,-12.0895,13.2671,36.9864,-6.3691,
19.6289,-12.9424,-0.9339,-10.1681,-13.5629,-19.8247,-1.0576,-3.1174,-11.9588,-13.1156,-13.4125,11.5072,26.5725,-3.0944,
20.8615,-15.0577,8.7629,-3.7732,-22.7515,-21.0456,1.8981,-1.9658,-4.9745,-9.9188,-3.9309,23.35,29.3167,-5.8011,
28.2872,-8.3699,9.6836,3.2019,-10.299,-20.7469,4.1946,-1.3656,-2.7476,-7.8771,2.5717,27.7338,41.0553,-7.8634,
31.169,-10.0371,6.4512,-0.12392,-13.7786,-22.6354,1.7735,-2.4892,-3.3064,-10.0558,3.1401,27.7568,30.156,-5.2222,
25.9246,-9.4346,2.6895,-0.59865,-21.6292,-17.903,0.22109,-3.7859,-6.9641,-11.8628,-4.279,24.6454,18.2231,-2.9809,
12.7998,-13.689,7.3486,0.88376,-28.5264,-27.4344,6.4746,-3.077,-7.0284,-10.187,-4.9863,25.5765,23.8784,-9.5507,
15.4065,-13.3498,11.2462,6.6155,-26.3322,-28.1982,3.1938,2.4104,-3.2321,-7.6473,-1.3125,35.6118,27.7485,-6.0854,
14.9638,-14.4773,9.6074,2.8439,-32.4653,-18.3114,-2.7826,1.7837,-2.0745,-11.5275,-1.7163,33.4749,16.9244,1.0284,
5.3891,-17.4648,7.5849,2.1911,-31.4815,-15.7667,1.2409,3.6051,-0.98593,-8.4255,4.6534,31.4661,14.9453,-0.4793,
2.1735,-14.0066,0.86306,5.9163,-21.8796,-19.6412,0.20239,0.9784,-4.7829,-6.9554,3.8925,31.0247,22.2435,-4.7891,
-0.12634,-17.7457,12.1392,10.6227,-34.6668,-24.0061,6.698,1.6428,0.083559,-6.7793,4.864,36.1528,21.6316,-3.2967,
-1.3234,-17.886,13.5807,12.1548,-35.841,-16.058,4.6091,4.1956,0.80168,-7.5776,0.95697,37.5993,9.97,-5.7497,
0.20184,-11.9926,6.0165,9.9792,-19.5905,-7.8641,0.47569,2.9795,-1.1751,-4.7128,2.3454,33.8966,4.5506,-9.7435,
-4.3896,-17.2986,15.056,11.5496,-22.6327,-21.4923,7.437,2.5598,4.4395,-0.81462,11.6046,38.3708,11.7499,-11.3281,
-6.5363,-18.1889,13.6707,10.8567,-31.88,-24.1794,7.4732,3.3705,4.1731,-1.7296,8.0163,41.8531,16.3475,-5.8277,
-5.6624,-9.3845,13.3322,12.6156,-32.3776,-8.6286,7.5065,7.0244,5.3688,1.7484,8.9813,44.6443,9.0999,-0.17561,
-6.7689,-8.3395,6.2653,11.8587,-27.0609,-9.1957,2.2354,5.1567,-1.2203,-0.28517,4.1037,38.1093,-5.5461,-12.6986,
-1.0602,-7.8391,2.0334,8.737,-24.473,-12.5004,4.0299,4.8473,-3.0753,1.6606,5.7861,43.0536,-1.2367,-9.5265,
-3.1657,-11.4662,12.2753,8.4538,-30.9583,-13.4376,12.2238,4.3155,2.6528,4.2121,13.3927,54.5704,12.9375,2.8552,
-5.6269,-8.609,14.6722,11.562,-26.9317,-12.8723,5.9468,3.3337,3.699,2.2721,10.42,53.1041,11.0772,3.4072,
-10.3507,-7.8513,12.1049,12.0733,-31.3411,-20.5354,3.421,9.1594,5.6464,3.3413,11.4818,49.1947,2.4586,-0.89431,
-9.248,-10.7549,11.3784,10.3848,-37.1736,-21.7141,7.0719,12.466,7.7175,3.1406,11.757,55.4018,7.1311,-0.84088,
-5.3189,-10.1094,14.5523,10.2439,-35.4254,-12.6982,7.1298,10.272,8.701,1.9881,10.5694,59.7907,11.5242,0.17367,
-15.6048,-17.2158,18.4996,10.111,-42.4586,-23.9877,7.6661,6.281,7.2148,-0.059646,12.8275,58.6132,3.6016,-4.1753,
-12.2581,-15.7007,12.5692,11.4327,-33.6444,-26.887,8.1702,5.9044,7.2641,0.4261,10.6118,57.9891,-0.47062,0.41376,
-12.0044,-17.169,14.7073,8.8188,-32.5898,-20.9352,8.6441,5.5504,11.6487,0.88269,10.4573,59.3303,2.9318,6.6557,
-18.7559,-20.7182,20.3324,14.3152,-40.9988,-21.3663,9.8127,10.761,15.0471,5.409,15.8554,63.2423,6.3714,1.1947,
-22.4513,-20.9213,12.364,14.9026,-38.0564,-28.761,8.2601,10.5972,13.1805,6.5307,14.4221,58.4838,6.9534,-11.8924,
-29.0579,-24.7277,17.6477,9.4287,-42.281,-35.4714,7.523,1.5253,16.005,7.8261,14.7621,58.5898,8.2234,-12.8661,
-27.5556,-21.0747,17.7939,14.4068,-35.6465,-27.3174,3.9384,-1.2176,12.8754,8.5616,14.1171,58.2077,4.5963,-2.212,
-29.5175,-21.4977,10.7005,16.1932,-35.6771,-28.3297,6.8353,3.435,7.0409,4.9147,13.5113,54.4745,-6.5255,-9.0689,
-31.1214,-21.1717,17.2893,16.6679,-42.6955,-31.4506,11.2455,9.9778,9.511,6.548,14.1464,57.9544,-11.9186,-17.6843,
-28.0486,-13.3936,17.457,14.9447,-35.5543,-21.6096,4.5454,9.6199,6.7709,10.2522,8.2362,55.2003,-7.1063,-10.115,
-36.2478,-23.9185,10.8662,7.5403,-46.1953,-32.6053,4.5139,2.053,1.7852,6.0219,4.6087,49.237,-6.4387,-9.2674,
-29.9756,-25.6164,8.0446,9.739,-40.2905,-36.6745,6.4122,2.1708,-1.4554,1.0808,2.645,55.2008,-10.6317,-7.988,
-16.8489,-12.7517,9.7311,12.2881,-23.7731,-22.6639,2.894,6.6203,-8.3575,2.2213,3.6916,56.95,-10.7172,1.8908,
-19.935,-11.263,5.532,9.3819,-23.9134,-21.5453,1.0334,1.6436,-9.5435,0.40101,5.1571,48.4715,-9.8329,-0.87349,
-25.97,-13.9619,6.6466,11.7113,-36.4577,-31.8215,4.8275,0.098936,-2.2218,-2.0334,1.9554,47.4917,-8.7608,-7.5698,
-33.8116,-19.1495,20.3478,16.552,-44.6343,-43.6508,12.9738,8.5289,5.3831,0.73992,4.9713,57.8983,-11.3684,-10.2488,
-32.0239,-19.6877,17.5602,15.8003,-31.11,-35.0057,12.4368,10.6683,2.891,2.3827,5.8783,56.1121,-11.8916,-13.2493,
-33.2357,-23.5679,10.4808,7.3802,-30.4489,-27.362,11.9313,3.0385,-0.41575,-4.7499,2.8743,45.2733,-9.973,-7.3929,
-40.1598,-26.2514,19.2522,8.6244,-42.722,-37.0487,9.5284,-0.27704,-2.0778,-9.0444,3.425,46.6545,-12.9898,0.52224,
-31.7245,-14.3122,15.9277,17.5072,-31.3609,-27.8357,3.4129,2.8728,-4.1225,-3.4403,5.8708,47.4704,-14.8618,-1.1961,
-26.2058,-13.6947,19.0691,19.1076,-23.9363,-23.5147,11.644,5.3513,4.5603,2.3095,10.58,50.1656,-10.8368,-5.7038,
-31.1409,-19.8624,23.951,17.7207,-31.4177,-35.3597,15.5251,4.3078,6.9387,0.0022557,4.884,58.9662,-6.5712,-8.977,
-31.2007,-18.6712,18.6571,16.657,-35.3172,-34.6848,11.2187,3.5669,2.6655,-0.48027,6.0367,54.9459,-7.6232,-6.5102,
-26.9185,-18.5148,19.4663,14.2117,-31.27,-28.265,11.5099,7.2093,6.362,1.4767,15.7974,51.1672,-9.5759,-4.1914,
-21.9287,-14.0296,15.888,11.913,-23.609,-22.7129,8.4094,6.777,6.9443,1.3884,10.0296,55.8102,-8.5192,-4.4221,
-22.3005,-13.4286,20.4785,12.8852,-29.1821,-22.0728,11.52,7.0935,10.1433,4.4383,14.9712,61.3794,-7.7673,-4.8794,
-19.5164,-14.5513,26.4804,17.8965,-23.0931,-24.1231,15.6493,9.0778,10.9808,6.1,18.8934,58.6607,-9.2292,-9.4076,
-17.1401,-14.4011,21.7581,13.6896,-18.574,-32.5577,14.4694,2.9895,4.7783,3.5648,4.0215,53.9358,-6.5063,-11.4942,
-24.0657,-21.491,25.0322,10.2165,-31.5596,-39.5225,15.2882,-2.2513,3.7685,0.21722,-1.7637,60.0994,-6.8391,-8.1537,
-17.8013,-14.8992,22.5661,17.3165,-28.8224,-23.0512,12.443,3.6686,7.8809,0.68681,7.5014,61.3144,-13.6593,-0.91537,
-16.7332,-14.9691,20.7302,14.3493,-19.3803,-25.6445,11.2145,4.8943,11.7464,2.0914,16.6923,51.8509,-13.3222,-0.37851,
-23.2008,-22.5068,27.4399,10.837,-27.1357,-38.2058,13.1925,2.9136,10.3185,2.689,11.5932,48.9806,-4.5689,-2.0428,
-25.1834,-17.3003,31.5783,14.5254,-25.9893,-31.6959,16.2575,8.5231,10.1815,2.5279,6.559,52.7905,-5.7408,-0.4742,
-31.1437,-17.949,32.3352,19.6798,-32.8656,-20.8761,20.3437,15.966,17.0424,2.6172,17.0118,57.5772,-17.6884,-6.4713,
