"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
4.4386,-0.52393,-1.7676,-9.0758,5.0015,-27.7969,9.6891,-0.64815,-0.34177,-5.0836,-1.3537,-19.241,21.7597,-2.3225,
7.5468,2.882,-0.21548,-5.1568,6.1479,-14.0778,12.482,0.35483,6.9098,3.8983,-4.6467,-7.4812,28.649,4.5655,
6.8528,2.95,-1.8898,0.69624,-5.5494,-11.5461,13.9024,2.9849,7.7003,6.7976,-7.0192,-0.042501,24.2788,1.6403,
-1.9942,4.4603,-3.4633,-1.9967,-18.9547,-14.9506,15.7195,9.3134,15.6741,11.9335,4.2483,-3.6555,22.0988,10.46,
-4.0438,1.5413,-1.5686,-4.5284,-7.4534,-6.0997,0.67633,-0.16338,6.7795,5.1916,3.2702,-7.0517,20.532,6.2167,
2.4656,3.8592,-5.3306,1.5284,5.527,7.2819,-1.4128,-2.5639,2.5166,4.3984,-2.2284,-1.8076,23.6386,-1.387,
-8.5286,1.9404,-19.1108,-5.5534,-8.9046,0.33707,12.772,6.508,16.4656,18.2345,2.0026,-0.49435,32.102,8.0965,
-11.1502,-1.3093,-21.7001,-8.3535,-20.3009,-2.3345,12.3673,2.5021,18.7314,14.6096,5.0159,3.1507,30.899,10.744,
1.329,0.93843,-6.2981,-1.3446,-4.9829,1.4208,-2.4747,-7.0483,3.5075,-0.367,2.0632,0.31036,25.9118,0.21716,
11.3724,9.0768,1.9129,4.0385,-7.9379,5.6741,10.5685,2.5339,9.4433,9.6572,6.278,-2.6008,36.8904,8.881,
9.0029,7.3273,-8.0837,-0.30103,-10.5947,4.1287,14.9959,4.069,16.3484,14.1398,9.517,1.653,39.7385,13.8916,
4.3655,-3.4761,-11.214,-10.6469,-2.4873,-5.5189,-0.0038268,-10.2752,1.2675,-0.80859,5.3305,0.34861,29.4008,-1.0419,
15.4315,9.5064,3.5588,0.35573,-5.9535,1.3197,8.7936,1.5492,11.9169,5.6266,12.9644,3.9431,38.4826,8.7822,
15.7108,8.695,6.117,4.4319,-19.3348,-0.44659,11.8816,6.0356,15.7817,11.797,8.0893,-1.355,33.5222,10.4246,
12.5989,3.1117,2.6168,2.9608,-4.0747,0.30322,3.2148,-6.1368,0.73484,-3.0108,0.61395,-0.55049,23.0751,-4.3009,
5.3352,4.6125,-4.5298,-0.83207,0.8697,4.3824,2.2988,-4.5635,-6.9017,-10.4225,-3.0381,-0.75866,24.3419,-5.8502,
2.6049,2.8893,-10.043,-2.7105,-13.2825,0.26316,10.3559,6.3155,7.6124,4.3028,5.3393,-0.23109,31.5584,8.6008,
3.6539,-1.8635,-10.1633,-4.717,-26.5855,-9.6346,7.083,0.39294,13.5428,9.4679,8.6343,5.3264,32.7983,9.1692,
7.7729,-3.1979,-4.7333,-2.024,-10.8904,-1.826,0.87333,-8.7898,-1.2492,-5.2002,-1.5253,9.3452,30.3479,-1.5044,
13.8147,-1.3185,4.4692,3.1594,-3.8498,7.6838,7.811,-8.5031,-0.45108,-10.3114,-6.0128,5.6513,20.5735,-1.1725,
12.0213,6.4732,9.0212,1.5235,-17.7188,-3.8646,14.5729,-3.6545,11.1453,4.2867,6.3992,7.7224,22.2313,5.1645,
7.9256,5.6027,2.6953,-4.8347,-30.7556,-11.8276,7.4318,-0.54318,9.9944,6.9218,10.8357,5.8131,34.395,5.3363,
14.9222,5.0257,-2.0458,0.51718,-18.7872,2.982,1.9245,3.5869,-2.4155,-4.8214,-2.1066,1.3668,31.6083,2.8469,
17.1599,6.4113,-4.5744,1.209,-26.0958,16.6623,6.8707,1.6844,-3.9578,-7.6656,-9.452,-4.7408,18.8655,-1.9032,
15.8894,8.6778,-0.68473,6.198,-38.6301,1.5625,6.6994,-3.9602,4.2334,-1.1801,-0.93117,-13.8565,14.6001,-8.297,
24.336,14.1826,9.2388,19.9261,-41.9764,12.1943,-7.8025,-9.7482,-10.1206,-15.2093,-3.5264,-12.302,9.1448,-12.8604,
34.686,19.8392,13.7456,21.5021,-25.3578,25.5627,-15.8908,-6.5122,-23.3724,-24.7813,-13.1972,-6.0203,5.9446,-7.5095,
24.6508,13.5874,1.1106,6.112,-37.9363,25.3542,-5.0556,-6.3622,-10.6416,-14.3766,-22.7695,-12.6492,-0.43787,-9.7102,
16.4231,15.1825,1.5261,5.1431,-49.7602,9.733,-0.89565,-6.9448,1.5658,-3.8728,-14.1727,-16.2285,2.4807,-8.1635,
12.5454,11.3792,2.8805,10.1369,-54.3671,8.7878,-4.6985,-9.9026,-9.1332,-11.3535,-9.4657,-19.5934,6.1885,-11.0479,
19.7467,12.8659,7.2872,10.7337,-37.005,22.3605,-1.7653,2.02,-13.1647,-12.3592,-8.6566,-7.5715,9.4328,-8.6981,
15.4286,6.0681,10.4656,3.1001,-23.818,22.8263,-8.1671,0.21182,-7.7953,-8.9668,-15.6092,-2.5377,2.8411,-9.8632,
12.334,4.499,9.1146,5.0835,-25.5219,22.6623,-13.2204,-8.2368,-2.2657,-2.885,-11.057,-3.1081,6.2862,-6.6201,
13.5217,4.2291,0.373,9.5987,-14.3499,22.2664,-9.5352,-8.225,-8.8787,-8.9784,-7.0196,-8.2247,4.4628,-10.0792,
13.4337,3.7343,3.966,13.6025,-13.7299,19.7256,3.8114,0.70466,-6.1768,-11.0912,-5.3931,-2.1876,1.5435,-6.8234,
-0.14698,2.3052,-1.8158,5.3143,-27.0061,13.4802,3.342,4.76,1.1835,-1.0255,-8.2028,-4.2255,6.9947,5.3964,
-2.0659,4.577,-7.0092,2.5854,-22.6137,13.1537,4.5877,2.5462,3.0411,5.7849,-4.3362,-10.2383,16.6979,6.5188,
4.8065,3.8205,-0.3224,1.9483,-14.0262,10.9183,6.2402,-8.2119,-6.3009,-6.6137,-3.1121,-15.891,10.8754,-7.9723,
0.66173,5.0371,-0.78499,-1.5431,-21.8618,11.227,-1.847,-5.3091,-2.5484,-8.1451,-4.8536,-11.0811,8.2946,-4.4812,
-0.34207,4.7351,8.9033,5.2982,-8.9804,23.5691,-15.8362,1.7586,-4.3234,-6.6923,-5.526,3.6837,5.3871,1.5725,
5.4633,3.0049,22.4691,17.9955,5.6584,36.2549,-25.8525,-2.6854,-18.164,-19.7884,-5.6771,17.5627,-6.5056,-7.1992,
-3.7828,4.0297,7.021,8.9623,19.4189,32.7536,-10.2014,-4.2118,-18.1588,-10.6471,-1.7208,9.7603,3.2846,-0.25951,
-17.6559,1.1366,-7.5003,-5.6755,4.1538,16.6884,4.5107,1.1026,-2.9692,4.0917,-0.4125,6.0414,17.1875,13.8561,
-10.6912,-0.6186,-12.4734,-1.8402,-3.2061,19.1823,-0.58041,2.7237,-4.358,8.5462,-2.0747,16.043,13.1435,10.9762,
-2.8189,2.3106,-0.15562,2.609,11.0863,25.2622,-7.7764,-3.2243,-17.1115,-6.0665,-1.4683,11.7064,7.0527,-1.7334,
-8.6755,5.3057,1.0588,2.6932,8.6136,15.7925,-1.766,-1.8258,-10.0595,-2.4486,-2.1034,1.1219,7.8346,-0.90675,
-9.1189,0.64853,4.3697,2.5316,3.2761,10.9885,2.1964,8.4067,-9.9379,-4.2299,-4.3873,3.9466,2.5438,1.0759,
2.0331,3.9841,6.5177,5.2722,17.1795,15.6319,0.61831,17.0613,-15.1262,-15.0633,-3.1602,4.1918,7.6938,-2.3632,
1.6701,7.3605,11.1883,13.8735,3.7358,2.4014,-9.7831,6.6376,-17.3521,-13.9185,-8.5142,-3.5315,8.9194,-7.2826,
0.12367,7.4008,20.1575,20.7538,-5.165,5.1494,-6.3036,1.9006,-12.4546,-7.2988,-4.6289,0.53674,2.5992,-3.4716,
-8.0787,5.9926,4.848,9.8679,-2.9272,17.8561,-1.5868,7.5713,-12.6714,-12.1633,-4.3514,0.9867,-3.3411,-1.8168,
-15.7884,3.7051,-9.5428,2.0452,-16.8515,7.6259,-3.902,6.153,-8.0545,-4.6848,-9.8746,2.3735,-4.1047,-5.5645,
-7.1284,7.3387,3.8042,13.0092,-20.0583,7.6503,-2.2216,3.8556,-5.643,-1.5117,-5.4258,6.5699,-5.3047,-7.1588,
-6.4599,7.6215,4.2991,11.988,-18.1316,8.3963,0.080618,2.9011,-2.1712,-0.21547,-2.9308,4.4882,-4.7452,-5.0418,
-6.5543,7.1642,4.0411,10.3043,-17.0437,7.8926,2.004,1.7632,0.36919,0.27939,-1.3092,1.8088,-4.9425,-4.2574,
-8.089,5.7707,2.3526,7.7581,-17.4671,6.4549,2.3659,-0.75295,1.3111,-0.70147,-0.74848,-2.1559,-6.5739,-4.966,
-9.5323,3.9782,1.2476,4.882,-18.3473,4.6214,2.7059,-3.1179,2.1968,-1.6237,-0.70357,-5.8834,-8.1081,-5.6324,
-10.6473,2.5345,-0.032326,2.4202,-18.4518,3.6214,2.7847,-5.5821,3.2701,-2.2494,-0.42016,-9.1455,-9.3086,-5.5352,
-10.4904,2.382,-0.030385,1.3107,-17.8266,2.9217,4.0639,-6.2111,5.484,-2.1144,1.0513,-11.4893,-9.232,-5.2031,
-16.3687,-2.8224,-11.357,-3.8294,-30.857,-8.5815,1.1687,-19.9384,10.6988,2.5919,2.1933,-14.4152,-15.1858,-12.8448,
-7.6736,2.6498,-5.8551,-5.0457,-19.0029,-1.7999,8.3292,-6.8117,7.1646,-2.3841,1.5795,-12.1042,-13.3106,-3.3973,
-2.8751,3.9368,7.0295,-3.7789,-10.1502,3.1286,5.4191,7.697,-2.9065,-7.5434,-1.8895,-11.8601,-14.4404,1.627,
-9.451,-3.5302,3.7156,-4.5165,-16.7718,-5.7362,2.2019,-2.5263,5.9445,5.9246,2.0803,-9.7023,-18.3946,-0.39878,
-15.8738,-3.5594,-10.6073,-9.3071,-26.1296,-8.5256,8.5773,-6.954,19.3266,16.8973,2.6784,-3.5765,-21.3883,1.3124,
-8.1725,2.4388,1.96,-2.4817,-10.4618,6.086,7.0988,-3.1623,6.5979,2.3861,-1.3387,0.97686,-31.6742,-4.069,
-5.7542,2.2922,10.0369,0.077518,-7.0623,8.0109,-0.55822,-9.2393,-1.511,-4.0238,0.18764,-8.241,-38.9325,-10.5736,
-17.2191,-1.9424,-4.6653,-14.0271,-20.7386,-6.5697,3.0909,-9.8903,12.6797,8.028,4.7559,-18.5926,-27.1964,-2.9495,
-15.463,0.82544,-16.7982,-13.5472,-30.9429,-15.2143,7.003,2.0314,23.8497,15.0179,6.158,-4.7028,-16.6467,5.1814,
-7.3042,3.6682,-1.6903,-3.5756,-15.1068,-3.6964,-5.4685,-3.8753,8.3187,3.5118,-3.8527,5.2206,-29.7479,-0.43186,
-1.5635,-0.40851,-6.0475,-9.1454,-11.3081,0.86439,0.64446,-7.9809,1.1914,3.7832,-1.2112,-0.39509,-27.3604,2.0044,
-4.603,-6.4098,-15.0848,-17.0325,-14.2451,-6.1776,10.9694,-5.3331,6.6633,4.7613,4.8873,-9.2897,-17.7653,2.1249,
-0.95278,0.72372,-1.1648,-4.4414,-8.0879,-2.4329,6.9368,-10.7977,1.9252,-2.7552,4.1117,-5.3579,-24.4121,-5.7154,
1.5147,0.19813,-0.61274,-1.2827,-12.4232,-2.7687,2.6644,-14.4884,2.7738,-2.1082,2.4189,5.5687,-30.1785,-5.3727,
-0.7453,-4.393,-10.9398,-6.7493,-18.1855,-4.7717,-0.62891,-2.7728,4.7765,2.1161,4.443,8.85,-24.2699,0.01135,
-0.70035,-0.2733,-6.4268,-2.9701,-10.8276,4.1915,-0.10901,2.214,2.562,-2.3494,4.1766,-5.6605,-18.9576,-3.8455,
10.6696,8.6614,5.7687,6.6083,3.0784,18.04,5.4409,-2.9803,-1.2074,-9.1981,3.2029,-14.7207,-25.2917,-5.3022,
10.2709,5.9725,7.5922,4.5246,-6.506,16.8371,-4.7675,-4.0063,-5.2323,-10.8154,2.2878,-3.4736,-34.1381,-1.8506,
-4.4454,-1.6166,-2.9867,-4.424,-20.2157,1.7269,-7.8554,-3.284,3.7587,-4.3819,4.5607,0.1093,-27.7515,-1.2576,
-4.0584,1.3724,-8.1097,-1.266,-11.6516,-10.3076,2.2569,-3.0869,8.3539,0.21936,4.287,-2.3074,-20.3018,-5.0386,
10.2851,0.56694,-3.526,-2.3951,3.1475,0.67498,6.701,-4.1068,-0.10129,1.8937,1.8604,-2.4101,-26.0733,-6.9052,
17.5015,1.0151,10.1831,-0.8054,17.0586,11.7219,3.4066,-6.7527,-5.3981,-4.4867,3.6772,-1.3014,-30.7757,-3.5986,
10.1847,4.3284,12.9464,7.4379,28.5684,12.4646,-9.3315,-8.7579,-8.4484,-13.3763,2.0101,4.0795,-26.0369,-5.3111,
1.6194,-2.4388,-1.9304,1.9299,17.9362,4.245,-8.0487,-9.4377,-1.916,-3.6561,2.1305,4.5572,-18.9315,-8.6078,
6.102,-0.12329,-2.6582,-1.8013,14.6909,9.5339,6.5342,-5.7379,4.2245,2.1069,0.79779,-4.6338,-19.9643,-5.9222,
14.8949,5.6687,11.6013,5.5376,27.9094,21.9773,7.2272,-5.3937,-7.5981,-12.1196,-6.4809,-13.9968,-25.5153,-6.0488,
15.2062,2.6772,15.8464,6.4104,28.284,18.4892,1.2502,-6.2751,-8.3473,-12.9587,-6.8152,-8.5775,-16.9943,-7.8548,
9.7144,-0.13472,0.79563,-4.8202,18.151,11.8365,5.7542,-3.7297,5.8921,1.9189,0.10143,2.7832,-9.4674,-3.7683,
8.6493,-2.0546,-5.1574,-10.3158,31.162,13.5362,2.9986,-3.9881,2.6463,-0.0042183,2.0233,-1.7223,-15.1661,-6.435,
17.0484,1.6836,8.4084,-0.29688,43.392,14.4113,0.64955,-0.13335,-5.9486,-6.5119,2.6253,-9.0908,-15.9434,-2.4335,
20.1231,2.3062,10.0733,-1.0017,37.6552,9.9314,7.1183,-5.1868,-6.7968,-4.4337,-0.6655,-4.4478,-18.602,1.8101,
16.5054,1.2037,16.2176,-7.6903,38.7702,10.2996,-0.53942,-13.0701,-8.7989,-5.6137,-1.1077,6.4242,-24.7165,-8.9035,
12.6228,-0.79691,12.3522,-10.6036,33.5517,7.7537,-7.7377,-1.6808,-6.343,-4.3128,4.7435,4.1108,-14.5566,-8.3691,
10.9011,-4.6055,-2.4889,-11.4136,25.272,3.914,4.7777,6.6148,-2.106,-3.0902,4.4589,1.4535,-6.9343,5.1485,
9.7651,-0.9547,6.9397,-2.5336,34.3606,10.91,3.0448,-6.3156,-12.1025,-5.7968,-3.5214,6.187,-18.5698,1.4651,
4.3587,-0.41525,20.0209,2.9208,35.1917,11.2195,-10.635,-11.721,-17.1612,-4.4849,-6.2024,0.031457,-22.758,-7.2997,
4.8203,-5.4522,10.3838,2.0224,34.2848,15.1254,-7.828,2.7203,-9.6238,-2.0469,0.19507,4.1267,-9.1002,0.12795,
7.9055,-5.1247,11.207,1.9011,41.3872,19.5205,-16.5169,-0.81689,-18.6874,-11.5651,-0.29857,16.4126,-14.3388,1.0846,
9.118,2.6542,17.0421,1.546,25.1652,11.8418,-16.2492,-11.1322,-11.5406,-8.2201,3.8167,11.33,-19.9864,-2.1144,
2.7865,2.4952,1.9195,-7.2236,9.5553,1.0082,-1.1743,-3.2332,3.1314,1.9143,4.5518,0.045147,-12.0386,3.3153,
3.3422,1.6221,-8.439,-4.621,8.8615,3.5988,-0.50142,7.8066,-2.1182,1.0766,2.1095,11.3706,-9.1471,8.1781,
4.1058,-0.4032,3.6363,-1.4515,14.5965,1.9368,-14.4509,-4.2312,-12.5961,-7.1834,0.054531,13.0987,-20.6496,1.4207,
7.9568,4.6822,5.1053,4.1792,6.7309,2.0616,-8.0402,-9.5209,-11.5994,-4.5828,-5.4924,5.323,-19.1696,1.5764,
14.2283,5.3656,0.46067,8.2673,9.2195,1.9379,4.4938,-0.27258,-6.5647,3.405,-10.465,-0.78055,-8.378,1.4818,
14.5797,2.3923,6.4583,7.0476,11.7991,-1.3117,-5.658,-3.3895,-9.3045,-1.3789,-6.7038,-0.011043,-11.9729,-5.5972,
8.8846,6.5871,11.8559,6.6248,-3.0088,0.69523,-12.0674,-8.9707,-9.2282,-8.527,1.8931,8.6667,-18.4854,-5.2609,
4.0132,2.8179,2.9498,1.889,-8.9741,0.17159,-0.7381,-2.1655,-4.3357,-3.1946,-0.63062,7.6648,-12.0736,-1.5708,
8.1105,2.6486,1.3263,0.3296,5.6644,-2.2491,2.6804,1.8206,-0.2194,4.2277,-4.4494,-2.9182,-1.708,0.93333,
10.5167,0.56172,3.6571,-3.0644,17.7373,-13.6831,-4.2286,-7.4474,-0.68794,-5.6667,1.6024,-16.7227,-3.5335,-2.4969,
12.5367,-0.67728,-0.17773,-3.1215,25.5911,-22.2621,2.0506,-11.0979,-4.2621,-9.9065,-0.18099,-15.4783,-10.3114,-8.3726,
15.159,1.7739,-0.16706,1.886,38.1556,-21.4087,6.2659,-9.4682,-8.8271,-5.4557,-11.2574,-3.4624,-14.9953,-11.7267,
15.2136,2.6316,6.5921,2.737,32.8538,-27.3548,1.5514,-10.3461,2.79,3.0666,-2.8689,1.5658,-13.1315,-5.2382,
9.962,-5.7215,8.1243,-10.4427,16.7825,-38.729,-2.88,-15.028,6.4785,2.8826,2.1235,-9.1334,-10.8974,-4.9239,
23.1028,-3.2088,21.7368,-1.3802,29.8756,-22.3052,6.2106,-8.5829,0.064507,1.0226,1.2729,-4.0059,-4.2182,-3.9058,
17.3783,-6.3907,13.3227,4.4872,31.2163,-14.5799,0.53536,-15.7807,-8.1341,-5.7876,-6.5158,-4.2475,-17.9444,-10.4199,
8.8638,-3.8381,-1.5766,2.0488,15.2433,-20.6945,1.2266,-12.6645,2.7178,5.8878,1.8289,-4.2336,-16.1448,1.5335,
8.332,-6.9823,-1.6027,-2.8944,20.4745,-16.5608,0.67061,-3.7099,0.14464,7.9447,3.165,-3.0157,-4.5709,4.3335,
9.5193,-4.8761,1.1445,-1.0339,33.3461,-3.2746,-3.467,6.8768,-3.9618,3.3706,-0.64032,2.7088,-3.5737,5.2788,
2.4404,-4.3423,-5.9138,-4.5871,23.0301,-6.2114,-5.4279,8.1516,1.3378,3.8915,-0.36071,-1.5508,-14.2053,10.9878,
-5.4192,-9.3845,-8.9334,-9.1326,19.7201,-12.1057,-7.0309,1.3955,-3.0813,1.7298,2.0711,-6.7604,-13.353,7.436,
-0.75554,-4.0009,-4.5408,1.5385,32.6369,1.6363,-8.537,4.2041,-7.2349,3.5545,5.3215,7.7452,-5.8031,4.5795,
-3.3613,-7.3763,-8.3657,4.0977,25.0146,-1.5954,-11.1583,3.229,-3.1854,4.0641,-1.0238,19.4521,-11.9629,1.6537,
-7.7389,-10.0667,-4.7303,-2.1737,9.4137,-11.8635,-7.3553,3.7586,2.5498,8.4,0.24291,12.2594,-13.8962,3.7236,
-8.7211,-5.6066,-2.0366,-1.0796,-2.3588,-8.2599,-5.4679,0.15838,1.9142,14.1623,3.1206,10.0778,-11.6164,5.9105,
-8.9209,-7.4396,-5.5296,7.4215,-1.4942,-8.4874,-8.755,-5.3945,-4.7079,8.2511,-3.5743,17.4271,-15.9809,4.8328,
-9.1083,-7.7159,-5.439,7.217,6.0671,-12.0753,-7.989,4.3289,-4.6667,3.1765,1.7016,19.9967,-14.7808,9.6043,
-10.0083,-8.217,-5.5948,-3.8211,9.0777,-9.9047,-2.2068,10.8179,2.8439,5.8782,10.7588,8.6737,-5.699,9.0282,
-8.6845,-7.4835,-3.09,-2.387,8.2916,-4.2488,-2.3158,2.2151,0.022219,2.8744,2.159,1.6454,-2.706,5.3531,
-9.8506,-3.901,0.71086,4.2642,6.1069,-4.7172,-4.8279,-2.4976,-5.0408,-0.91345,-0.62161,-0.14057,-6.641,5.7548,
-13.3572,-2.4619,-0.53686,1.357,2.1253,-8.0494,0.52318,1.7498,1.2874,2.2746,6.8877,-1.3367,-13.2322,6.1326,
-19.0635,-4.4835,-5.5661,-1.3758,0.31033,-8.2895,0.25059,5.7424,2.4152,2.3789,4.3051,8.1432,-16.5358,7.9341,
-22.7401,-6.6244,-6.1962,-2.2573,-0.18999,-8.7563,-3.6206,4.9157,2.2701,5.6108,6.9391,11.9932,-14.5796,18.0631,
-19.9297,-6.2272,-3.4146,-1.1578,7.052,-5.821,-4.3675,6.5488,4.5443,10.0947,11.3432,6.9351,-16.5971,21.3174,
-21.144,-7.2994,-3.2092,2.2861,10.9672,-3.0611,-6.0336,5.6739,-3.9231,4.6683,-2.3528,10.8573,-28.1348,8.9516,
-22.0446,-5.6566,-0.84751,1.908,4.766,-2.1541,-3.5024,2.6824,-2.0005,4.6296,-3.4169,14.3036,-26.2057,6.7272,
-19.999,-3.1478,-0.073528,-0.8578,4.2389,-0.82026,-7.8718,4.2084,4.6272,7.4851,3.7777,6.4553,-18.6076,12.8313,
-21.4501,-5.1281,-0.31008,-2.4936,3.7436,-3.9041,-7.1585,5.1612,6.5188,3.4205,-1.0282,3.8988,-20.6242,8.446,
-15.8248,1.4459,0.67262,2.9585,-6.1222,-11.3828,6.2866,-0.93327,11.912,2.7332,-2.4126,0.77262,-22.2795,1.6725,
-11.7418,3.5288,-7.8039,3.5043,-19.4932,-22.0281,7.1143,-14.9773,13.3669,-2.0101,-1.5449,-12.5301,-23.1119,-3.4891,
-10.3144,4.0399,-7.5766,1.6068,-18.0827,-23.8396,15.6055,-8.6555,18.108,1.7254,9.876,-6.7166,-11.8432,-1.5929,
-9.6956,3.7975,-7.6044,1.5104,-16.0338,-20.9632,14.1872,-7.6542,17.5035,2.5862,9.7654,-6.796,-14.0247,-1.9793,
-8.8726,3.8109,-6.9069,1.1786,-13.8667,-17.536,13.0948,-6.4719,16.6945,3.6361,10.3845,-6.1471,-16.3165,-2.1017,
-7.8581,3.582,-6.4923,1.1081,-11.5883,-15.0378,11.8274,-5.6014,16.175,4.3821,10.2436,-6.2604,-18.7117,-1.9754,
-7.1459,3.6083,-5.8616,0.80044,-9.6879,-12.4481,10.8766,-4.5422,15.4457,5.3242,10.8345,-5.6436,-20.7222,-2.0976,
-6.7171,3.3918,-5.9923,0.75241,-8.1428,-10.2554,9.742,-3.7877,15.0009,5.9691,10.6664,-5.7869,-22.3714,-2.4542,
-5.5912,3.4292,-4.9098,0.4663,-5.967,-7.4709,8.9161,-2.3554,14.3418,7.2977,11.2312,-5.1992,-24.645,-2.0659,
-4.0504,3.4645,-10.1584,0.19735,-7.7781,-9.1914,7.6582,-4.383,8.902,5.655,9.3525,2.585,-19.5504,0.70957,
