"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
6.6357,3.0126,4.4499,10.951,-0.37212,7.306,-4.8373,-7.274,-5.6618,-4.7452,-3.4094,9.1447,-32.8228,-2.6636,
5.7556,6.6882,4.6653,11.2582,4.9533,6.8676,-7.9215,-8.2834,-5.3216,-4.46,-5.615,9.0784,-33.2635,-2.9857,
0.83074,4.5999,-1.6404,6.4852,4.4149,3.8043,-8.6513,-8.9919,-6.2074,-7.8081,-2.1448,6.8462,-35.3653,-8.8323,
-1.6292,-0.49678,-5.8803,-0.17047,-0.67023,5.5042,-11.0243,-8.9343,-9.6914,-6.8572,-0.087922,2.0971,-33.7253,-5.8918,
-0.085442,-0.94914,-4.0814,1.7677,-1.5946,5.1737,-10.3631,-7.9161,-6.2176,-2.5896,0.39952,2.4535,-26.8813,-0.23588,
0.40185,4.8926,0.98393,11.3029,1.3938,6.3098,-7.3309,-5.9951,-5.8448,-1.9521,-4.9269,10.0188,-28.1607,-0.70389,
-2.0326,1.2248,5.7454,10.6249,0.34612,6.8953,-7.3732,-8.0453,-8.8683,-5.2092,-11.3799,10.8642,-38.5222,1.7487,
0.9814,-3.6694,6.8469,8.0588,0.80729,1.1789,-5.4846,-6.1168,-3.9979,-4.8966,-3.9487,6.3555,-38.1393,5.9821,
5.0201,-0.31595,4.2667,11.6728,1,-0.096867,-5.8786,-1.6522,-3.9987,-0.98764,1.3497,0.91314,-37.5379,1.0441,
3.2729,0.66711,2.5647,8.0802,-0.98838,1.355,-2.1512,-2.5172,-6.6511,1,-0.17733,-2.9983,-41.0702,-3.839,
-0.5387,-1.0599,3.1339,3.0158,-0.20595,-1.3776,2.5569,-4.0531,-1.1906,1.6627,5.3767,1.2788,-38.365,0.48845,
-0.50661,-3.4067,2.4637,5.7272,0.77051,-0.33089,-0.4888,-4.774,3.7013,2.527,5.0543,2.1661,-40.4017,1.9052,
2.1749,-0.06879,4.4851,7.0708,3.8573,4.7506,-0.21851,-1.8365,2.274,0.20627,0.17131,-1.5793,-44.4853,-2.7884,
-1.3298,1.8633,0.84174,1.826,11.3389,4.4658,-1.1695,-5.1005,-6.0574,-7.0367,-1.7669,-6.305,-45.1906,-6.9597,
-1.4908,0.064507,-2.8244,0.51142,15.2381,8.295,-4.2326,-4.5538,-4.4885,-4.4451,-1.4197,-1.3467,-42.238,2.3757,
-1.6428,-4.0367,-3.3779,-1.2065,5.4057,9.9665,-6.1478,4.1556,-1.5681,0.40087,-6.8786,3.7953,-45.2473,7.7768,
5.2049,1.9898,5.9841,3.6864,14.7226,14.1894,0.0058921,4.8704,-4.3663,-6.3719,-1.163,5.496,-43.9785,0.079599,
4.1691,0.18345,5.8658,5.1522,19.3826,13.5788,-2.6458,-4.8221,-10.612,-16.8356,0.59377,-2.3058,-44.9555,-9.3254,
-2.3476,0.65438,-2.6813,2.9149,4.1196,12.2817,-2.0051,3.18,-0.33431,-1.8462,-3.2982,-2.1674,-37.4376,1.8394,
-7.9913,-0.34875,-8.3046,-4.0085,-8.5403,4.3144,2.9359,4.4355,7.8805,7.9056,-3.1004,0.37274,-31.3348,2.6929,
1.8882,-1.0512,1.5937,-0.63447,2.3364,4.7789,2.5188,1.0363,0.41822,0.44183,2.1473,2.52,-33.0701,-4.94,
0.087638,-1.711,-1.1535,-2.766,-2.8654,2.8045,-5.5865,2.6609,-7.5611,-6.0926,2.7414,-1.729,-35.1835,-4.885,
-9.0767,0.31984,-8.797,-8.3846,-14.2627,-1.7021,1.4976,5.8757,4.9441,6.806,4.9871,0.78485,-24.3956,4.0852,
-5.8805,-2.3509,-8.5102,-4.7481,-8.3457,-3.7692,4.5407,2.8721,5.8523,10.4954,-3.2659,7.2457,-28.4755,4.081,
-0.46599,-3.8971,-6.3124,-0.36584,-5.1934,-0.89191,7.4018,9.2072,2.8501,2.3939,0.54546,8.9801,-26.5258,5.0415,
-5.9816,-5.832,-7.1389,-6.8514,-12.3536,-0.59697,8.163,9.8601,3.8844,-1.3652,9.9132,-3.8508,-14.5699,5.9443,
-4.6589,-0.17985,-4.7824,-5.4764,-6.7921,0.88465,5.2626,6.376,2.687,3.0551,1.1232,-5.5479,-11.7677,7.9977,
-2.9331,3.2054,-6.4236,-1.7734,-5.9022,5.1704,3.983,4.5476,1.5619,4.8004,-8.5851,4.4259,-17.8101,5.1077,
-2.5161,2.7721,-4.351,0.98411,-1.4507,11.3676,-2.2815,7.4078,-2.6296,-3.9237,-2.0445,14.0423,-23.7316,2.1497,
-2.8471,-1.733,-0.23354,-0.0388,1.5284,11.1675,-9.8574,8.8915,-7.2921,-8.991,-2.8861,14.646,-25.6819,3.467,
-5.8095,-1.3878,-5.281,-2.6878,-7.4812,8.8104,1.0981,9.5635,-0.34686,5.6485,-7.292,9.1878,-14.2589,10.2486,
-8.1123,1.3468,-14.3643,-4.214,-17.8783,1.7741,9.4681,6.8203,6.1817,8.5633,2.0633,-1.2457,-6.8958,8.9106,
-0.8771,0.78403,-6.7536,-2.0325,-13.4312,-3.1526,4.5617,3.5186,3.4006,-1.1091,12.0624,-2.6167,-8.8922,3.0738,
2.068,-1.1912,-1.5281,-2.8749,-9.2513,-0.55377,-1.0151,2.8255,-5.4805,-2.4892,0.7334,-0.53199,-12.6972,0.96068,
-1.1895,-0.87877,-2.1589,-0.53276,-6.5266,7.4337,4.108,6.2714,-1.0543,2.7223,-7.7463,0.70522,-7.8378,4.5189,
-2.0822,0.13805,-2.512,3.3554,-5.6528,6.5055,4.8251,4.4491,3.8294,3.0406,-1.0148,-1.2651,-0.61887,4.7295,
-1.4751,-0.35239,-2.361,1.708,-10.1346,2.7409,1.6433,1.2899,2.6356,3.8223,1.9384,-4.0814,1.8284,3.4816,
0.30036,-2.5002,1.3963,1.3643,-11.6955,2.3353,2.7502,-0.47497,5.6107,4.3161,-2.7574,-6.9698,-1.4146,3.5139,
0.7645,-1.3865,2.7586,6.103,-9.5477,-1.1791,-0.30752,-1.4106,3.828,1.6468,-5.4843,-6.0699,-1.8119,1.3747,
-3.8609,-0.097816,-1.5045,4.0498,-7.2874,2.5069,0.91645,-0.60281,1.4289,6.6094,-0.57568,-0.16188,7.6971,0.56905,
-10.6189,-4.1895,-4.5475,-4.6291,-8.0557,7.4179,3.5123,-1.2898,4.9589,8.3822,1.6278,-0.39337,8.9223,1.258,
-9.7408,-2.7329,-4.0337,-5.5567,-7.8133,4.8037,-0.79576,-1.4534,4.4204,4.7458,2.7354,-3.9852,3.3255,4.798,
-5.7821,0.80533,-7.6483,-5.7054,-14.5751,-3.1971,-2.194,-0.40205,2.2267,7.3534,7.3918,-6.6384,6.0182,2.0997,
0.10843,1.4799,-2.6097,-2.2296,-3.8187,2.5379,-1.3395,0.82736,-0.55798,1.3685,4.2972,-1.1788,5.8981,-4.5337,
7.333,1.8733,9.1163,5.1348,10.5104,16.4856,1.1512,2.7057,-6.7912,-6.4261,-0.2992,4.1948,1.2059,-2.8157,
0.38531,-3.7825,-2.2772,-6.0193,5.1798,7.4225,3.7335,-0.10798,-3.2505,-3.8716,2.852,-9.3135,6.195,-0.95973,
0.36219,-0.18156,-8.889,-9.9965,-7.6645,1.6745,3.5095,2.3091,5.6216,4.0739,3.6452,-10.2005,14.9823,1.5084,
4.4378,0.5527,0.080038,-3.8536,6.8954,11.9379,-2.2447,0.96525,-3.1518,-3.6423,-10.6735,-0.18849,4.6832,-1.2336,
3.2074,-1.4089,1.0393,-1.2115,10.941,17.0064,-3.0741,-1.503,-10.1933,-8.7262,-15.9382,2.2332,0.54601,0.76882,
2.2919,3.7376,-5.5307,3.4407,-0.56154,10.9246,-0.72029,-0.20778,-0.18149,2.6434,-2.6896,6.1963,12.8055,10.1225,
-0.49697,2.3082,-7.3678,1.5468,-2.6972,5.6896,-1.8821,4.3847,3.9265,4.1718,2.0513,10.404,17.0989,5.418,
-3.8414,1.2052,-3.0696,-2.8846,-1.5713,8.2405,-0.80557,7.0134,0.79864,-0.899,1.4461,9.2976,16.0727,-0.6919,
-4.816,-0.072187,-1.6804,-6.3267,-10.8768,5.0948,-1.9618,-1.8433,3.884,0.84193,2.5644,5.6065,18.2418,3.9291,
-2.5988,-2.9599,-2.0615,-7.8753,-6.3678,1.897,-0.88026,-2.2146,4.1333,4.1659,2.8924,4.3063,21.4857,4.6577,
-0.99708,-3.2647,-1.4558,-5.4746,4.1372,-0.14501,6.8853,7.5592,2.4391,1.0239,2.237,-0.29089,27.4274,3.4139,
-0.21412,-3.31,2.7291,-1.5309,3.6477,-3.27,6.7129,5.4187,1.0872,-6.0277,0.41529,-0.99657,26.9865,2.9679,
-1.1651,-3.5929,4.4935,-3.8492,-1.3914,-2.5914,-0.43828,-0.69104,-1.3882,-5.666,3.7648,4.3659,23.4394,-0.10225,
-0.61353,-4.3419,1.8136,-5.0647,-4.6826,-0.98991,3.9266,1.7603,2.5518,2.8689,8.3594,3.1398,29.7458,-2.0245,
4.9669,-2.3941,3.8739,2.711,-1.7501,0.75671,5.3782,3.8243,1.6753,3.4196,-2.506,-0.66398,25.7917,-1.6621,
4.4281,-0.081104,7.2571,6.164,-0.92194,-0.97569,-4.3447,-0.98465,-6.3787,-3.2928,-11.7559,1.0633,11.4699,-1.3212,
4.4032,-3.2095,4.6523,3.1428,-2.0721,-3.5689,-2.879,-2.613,-2.3808,-2.8545,-2.6146,7.0248,14.3969,1.8914,
2.211,-5.4273,-0.44731,-2.8306,-1.4657,-2.3902,0.18605,-3.4203,0.65432,-0.27285,-2.4575,10.9419,20.282,4.6702,
3.5246,-2.6915,0.54339,-5.5528,1.0324,3.5378,-2.7172,-1.7689,-0.34881,0.22545,-7.6127,11.2497,15.6909,2.9437,
5.2411,-1.5659,0.029085,-2.3273,0.9707,2.3614,-6.8927,-3.5907,-0.81004,-3.6442,-7.1557,1.8979,10.893,1.321,
5.6496,-0.26668,-1.178,-1.4648,4.5279,2.4602,-4.7919,-2.6524,0.92532,-6.0771,-5.0396,-6.6522,15.7828,2.929,
10.3725,-2.902,3.9542,0.79248,12.6921,7.8564,1.5214,2.5682,0.14714,-4.025,0.32467,-0.70918,19.4154,-0.37999,
9.0272,-3.4508,8.7786,4.3603,8.7971,2.3238,-0.25712,4.5833,-2.5128,2.242,2.4744,6.3232,15.5994,-2.5264,
-2.3609,-4.4488,-1.1483,-7.2297,-5.8307,-9.144,-2.4111,2.6213,3.1814,7.6509,1.1208,-5.867,17.3145,-2.134,
-2.7012,-2.7356,-7.8279,-9.206,-7.5296,-1.8465,3.0362,2.946,9.2575,9.1205,2.0174,-7.9246,26.399,0.88653,
3.0045,2.4897,-3.2609,1.7102,7.0222,9.5921,1.6488,4.4564,0.74781,4.9574,-1.2371,5.8068,25.0558,0.10998,
-4.4066,-2.9623,-6.9216,-5.6228,-6.7762,-1.1064,0.58597,4.189,2.6311,7.0705,-3.573,1.1201,23.0703,-0.37856,
-3.4193,-5.9176,-4.8191,-9.3828,-6.6106,-1.7629,3.2019,5.143,7.053,11.2256,0.25681,2.2581,22.4094,5.6702,
4.981,-3.6343,1.2547,-0.62511,7.886,7.0195,-0.36421,-0.46823,-4.4574,0.91106,-1.6868,13.6918,15.7622,1.4731,
5.1639,-1.4883,-4.6054,-2.516,3.436,-1.1142,7.3702,-1.4042,4.4869,2.3024,0.34238,6.1216,22.5293,3.7951,
5.8181,0.52896,-10.5959,-7.6675,-10.8702,-10.6885,11.2665,2.5362,17.2329,14.2156,2.7322,-4.3693,31.3004,9.8341,
4.7461,-3.1182,-7.3086,-7.4484,-6.964,-11.7344,1.6725,-5.5697,7.2809,9.7472,-1.5291,-3.3837,22.4327,2.2542,
0.12306,-2.4487,-9.2806,-7.0015,-13.777,-13.4405,3.5003,-4.7536,7.3259,6.2704,4.8292,-2.6988,20.6046,2.1189,
1.5617,-1.3377,-8.2416,-6.0992,-17.7709,-13.1162,7.6288,3.2446,15.0813,8.7864,17.0731,4.2118,27.5633,5.8484,
5.3244,-1.2574,-2.9264,-5.2514,-7.5456,-12.8112,3.3147,-1.2884,8.8742,7.7773,14.1206,11.1904,25.9097,3.0874,
3.5589,4.6024,-9.0176,-5.4184,-8.5389,-11.5604,6.972,1.6812,7.3777,9.2386,0.7396,10.5188,22.4267,5.312,
0.45284,-0.0121,-11.851,-7.9859,-13.3292,-8.939,9.4462,3.9905,8.3808,7.72,-6.0532,7.477,18.6707,3.5471,
3.5592,-4.5907,0.18828,-6.7833,-11.3246,-6.715,8.6385,-0.82872,8.119,7.0158,2.2637,3.8954,22.6124,1.1651,
-0.51078,-0.94123,-5.1257,-7.8226,-24.7451,-17.3993,11.4946,0.66727,14.3807,10.4513,6.9486,-5.4974,33.3067,4.9516,
-4.5775,1.2849,-15.182,-10.0043,-31.0937,-22.8633,13.456,6.6528,18.5796,11.9938,1.9519,-2.5164,32.0315,4.4135,
1.2405,0.48464,-6.3171,-6.2708,-17.4175,-11.6093,9.5154,6.9767,12.4033,10.0687,-2.7447,0.28588,22.1556,-0.91276,
2.13,-3.8832,-4.0103,-7.3408,-20.7112,-12.359,8.9445,3.6661,10.6948,5.6081,0.79444,-7.444,22.7545,2.0341,
-0.88965,-5.0958,-9.5536,-7.3821,-22.3606,-16.9199,5.9975,2.9639,9.089,1.8979,1.2289,1.6799,26.6921,5.7691,
3.0201,1.4765,-3.1963,0.77361,-11.8601,-6.7457,0.33496,4.7143,3.723,1.3016,-6.5576,4.9531,20.7518,1.0842,
2.5977,2.5929,-2.7633,-1.4422,-20.0664,-6.5821,4.4124,9.011,10.9716,7.2493,-3.0309,-9.4441,20.712,0.77839,
-1.8965,-1.419,-5.4896,-2.8019,-14.0419,-6.6691,3.6658,5.0963,6.9389,6.3324,2.4536,-14.3005,22.8437,1.2136,
-1.7829,-3.7442,-2.7503,0.74088,0.90061,4.3361,-4.2672,-5.815,-7.5775,-1.2786,-4.4423,-2.8375,16.6526,-1.7515,
0.97539,2.0243,-1.8621,-0.99103,1.9314,4.799,2.979,0.55969,3.3618,6.7521,-0.078138,-8.2106,21.6792,2.9331,
-5.3496,-0.50778,-11.3914,-9.6084,-12.2845,-8.0224,8.5843,4.8644,14.7292,9.721,3.3005,-12.5387,25.1987,5.6492,
-1.4135,-5.5388,-7.5746,-5.8984,-2.5093,-0.069011,9.2748,-0.97082,7.8202,5.5225,-6.2973,-0.45792,19.1073,3.1408,
3.4918,-5.2067,-2.2997,-1.6884,8.7287,6.2014,-2.3691,-5.7335,-6.7491,-3.9676,-12.6686,-4.769,11.6941,-5.2425,
1.3541,-0.073554,-4.5718,-1.5871,-5.895,-0.43718,-2.7089,2.8057,0.042885,-0.83753,-1.7851,-12.6776,19.1876,-2.9993,
-1.1375,0.41302,-7.1898,-1.0097,-13.1339,-1.857,3.238,1.6732,5.8251,5.9614,-2.6421,-10.4709,20.4463,-0.89141,
6.4028,1.5933,-0.25071,0.25595,-2.9458,0.90576,2.8029,-3.971,0.41371,5.8449,-7.545,-7.6732,18.4964,0.36714,
8.1876,-0.18975,2.8971,-3.3751,-1.0821,-2.7642,3.8398,-1.5634,4.9684,3.3248,3.7537,-5.5258,25.3405,4.4422,
-0.016471,-3.0704,-3.5432,-7.5109,-3.4273,-1.6341,0.71692,1.423,1.7782,0.23328,4.0104,-6.6406,18.5175,1.2836,
0.94884,2.8984,-2.8482,-2.7219,2.5629,10.997,1.1558,3.7477,-0.73904,6.4858,-2.4967,-7.206,13.0679,3.1348,
-0.79508,3.4476,-1.4723,0.57513,-4.5805,10.0965,2.292,0.87152,0.51082,3.9277,-1.1418,-5.5686,18.7917,3.1879,
-5.3269,-3.267,-4.0353,1.2638,-5.9927,3.9473,-0.97877,2.0243,-0.72489,-2.8157,0.13174,-1.1369,17.9054,1.7916,
-1.8738,-4.2758,-4.0341,-1.9456,7.1414,8.7721,-1.161,3.1081,1.4878,2.8969,-2.5273,-0.82769,14.18,3.3713,
0.88996,-0.88597,-3.5509,-7.8541,12.2563,11.861,-1.8145,-2.1398,-1.2528,2,0.75763,-3.9113,13.5699,0.035778,
0.35394,-1.3154,-1.4098,-5.9373,8.1462,1.9901,3.5968,-0.56539,-3.588,-5.833,5.5327,3.0716,15.1656,-2.3772,
2.9843,-0.99508,8.0747,3.8194,14.6478,0.1839,2.6581,-0.2905,-9.3983,-6.6879,-1.3068,8.4314,12.5689,-1.5112,
5.4563,2.6796,15.544,11.0616,27.8689,13.4288,-9.7939,-3.8885,-17.7525,-7.01,-3.398,7.2021,5.3069,-5.5179,
-0.8964,0.34988,6.6578,2.9263,24.1476,5.1515,-8.0012,-1.9682,-10.1796,-7.7944,3.3136,3.1548,11.9781,-6.8738,
-4.2168,-2.5634,-3.3828,-1.1054,8.5988,-9.2576,0.19187,2.0065,-2.3377,-3.9526,3.115,-0.40869,18.4905,-1.159,
1.5798,-1.2043,3.3281,8.3609,8.4448,-3.52,-1.9888,0.19891,-10.1517,-2.5101,0.75895,1.785,12.8018,-2.7766,
6.3052,0.79614,14.2152,16.5359,22.0381,9.7066,-2.8338,2.1152,-13.399,-7.6622,2.6416,3.6061,12.9975,-6.9484,
4.2395,3.8816,10.229,9.9999,19.8719,3.5804,-4.3512,2.2295,-13.8001,-11.3,-8.3634,-2.1541,15.8329,-6.7727,
3.9853,5.5767,3.8309,6.0257,10.4847,-0.0086534,-3.1256,-0.31467,-10.5617,-5.8015,-8.8257,-2.989,14.4007,-4.9203,
0.61319,2.1091,2.3958,9.7619,11.5428,4.0892,-5.1072,1.3914,-5.8307,-2.3199,-3.7164,0.80579,14.26,-4.3836,
-4.2443,1.0182,8.0366,11.1044,14.7066,6.7364,-10.1034,1.3079,-12.2297,-7.4834,-11.6886,1.2394,15.8146,-5.0849,
1.3125,3.8496,16.2315,8.9919,14.7886,8.2604,-3.2307,-1.663,-12.4598,-8.4806,-6.1665,0.68308,13.9018,-4.2979,
-0.93538,-2.8893,2.9651,-2.3939,-0.19874,-1.6357,1.0605,-5.1787,-0.86643,-1.9463,5.0497,-4.4196,11.8624,-2.3528,
-4.7354,-5.1263,-6.3716,-7.0707,-11.8769,-2.5012,2.4433,0.91685,8.8268,7.8117,3.3007,-7.0467,21.7557,2.1269,
-5.4154,-1.926,0.27742,-3.7542,-3.4513,0.54118,-1.0775,2.3083,2.9947,0.59479,-5.5742,-5.6593,17.0762,-4.7494,
0.45292,2.2867,10.6244,2.0144,3.7454,3.16,-4.1466,-3.374,-0.31821,-7.8773,-0.17831,-2.6689,3.7593,-7.1157,
2.5954,3.8367,7.3359,3.5813,-4.433,3.2114,-5.585,-6.787,-1.022,-8.1275,2.4835,-5.1599,6.1853,-3.0734,
0.029057,6.4991,0.14726,2.884,-4.649,3.9826,-5.2499,0.36913,-4.3352,-3.7835,-5.8602,-7.7428,15.4547,-1.4427,
-0.93678,1.7706,-1.3081,-3.5558,5.7531,2.2976,-2.5245,3.2393,-4.5572,-0.18226,-8.4009,-10.6525,15.0096,-3.7665,
4.1811,0.94143,3.3502,-4.5473,11.4334,4.3289,2.6886,-2.4987,-4.0428,-0.41229,0.056883,-8.3261,16.7606,-3.2995,
3.4483,2.8131,1.7029,-0.41806,6.4091,2.6234,2.5273,-6.6871,-7.1742,-8.5823,0.53586,-6.3803,17.6831,-3.1016,
1.7951,2.162,0.6364,2.0172,-0.72434,-2.8371,5.7497,2.3908,-1.4416,-5.6572,-4.7994,-8.408,16.6217,-0.98729,
3.6154,4.4426,3.491,6.2347,0.28322,-0.25656,0.58419,4.6577,-6.6575,-6.7638,-10.7777,-9.8315,7.9118,-4.3023,
4.3626,6.104,3.2813,5.8604,-2.6261,1.2049,-1.3788,0.03967,-6.7402,-7.3225,-5.311,-6.8313,9.8475,-2.5981,
-0.2375,0.91751,-2.2183,-1.7216,-12.5914,-9.4723,5.9347,2.9298,3.3052,1.312,0.31074,-12.206,18.8976,4.7886,
-4.8025,-0.82477,-3.29,-4.2699,-10.1487,-14.4475,6.784,6.8514,2.3839,0.99231,-6.2158,-15.571,16.0765,4.2603,
-1.8633,-1.0162,1.4867,-0.88022,0.34216,-5.6265,-0.61296,0.89668,-4.749,-7.021,-13.7966,-3.7904,12.4608,-2.9852,
2.1047,0.0088227,2.3616,0.61863,-0.16053,0.49545,-7.3253,-3.4957,-5.4281,-9.0101,-12.0047,2.7033,13.6411,-3.7701,
-0.19055,0.73142,1.4968,-1.1055,-10.515,-6.042,0.58624,1.2936,2.8515,-1.4798,-3.3305,-4.9305,14.0277,-1.8565,
-0.41985,1.4107,-0.28004,-3.6905,-17.8381,-9.2947,11.3976,2.903,7.7419,4.1528,3.859,-6.8041,15.8374,-2.9506,
7.5591,5.4234,-0.022267,1.1102,-8.814,0.18063,4.6877,1.524,-2.1226,-3.5682,2.4222,1.076,12.2361,-2.5326,
9.7564,7.7493,3.5943,7.5513,-4.6695,2.8211,-1.137,-0.73687,-8.021,-10.8261,-0.3745,-1.6399,7.8862,-4.5496,
4.3508,6.3205,0.96848,5.6524,-18.4894,-6.9891,10.5004,1.2355,3.5474,-1.0175,6.8788,-10.7005,18.9827,-2.3484,
-4.105,1.6025,-9.6945,-4.8101,-27.8646,-13.3182,15.173,0.67947,8.1553,7.2382,7.4304,-9.5761,24.5922,-0.27932,
-4.1001,0.30103,-7.426,-7.173,-16.7932,-6.0116,7.7547,-3.4591,5.0144,2.7066,0.95858,0.87993,18.055,-0.021592,
0.48467,0.28297,-2.6421,-2.8858,-9.0367,-0.83069,1.5049,-1.8053,2.3034,-0.34832,-0.062803,2.2734,16.4897,2.3898,
-1.2316,-3.3494,-8.9911,-4.3999,-14.52,-4.3963,3.1018,1.4365,2.4062,2.3241,2.5921,-4.3705,20.0796,2.9693,
-1.8806,-1.9432,-8.2102,-3.8949,-9.551,-4.8554,5.5672,0.62741,1.5389,1.9437,3.1599,-0.97478,18.6343,-0.34185,
5.4628,-1.8264,3.8513,5.0157,4.5192,2.1846,0.41227,-1.8206,-2.41,-1.0652,1.5238,8.2425,15.5879,3.5348,
4.6526,-7.5018,3.6203,-0.10599,-1.0546,3.9817,-2.9869,-5.0858,-2.2654,-1.4837,-0.97774,1.9634,13.6883,5.7329,
1.2405,-1.99,-0.69431,-3.2327,1.6602,6.3944,2.254,-0.68331,1.004,0.29257,3.6602,0.64029,15.0366,4.666,
1.1663,-1.3885,2.2396,0.81746,15.0582,6.0105,1.637,-4.9804,-4.3587,-7.9195,3.4408,8.3149,10.7597,-2.3626,
0.61412,-3.7155,4.0332,2.6968,10.2981,4.2038,-2.7997,-7.5743,-6.9899,-9.3727,-2.5504,7.3338,6.7399,-4.1489,
0.095114,0.36404,2.8271,1.5709,-4.4198,4.9157,-0.2214,1.0751,2.5888,2.2771,1.4592,-4.1932,12.6023,5.7413,
2.7405,-3.7552,1.4527,-3.1031,-6.2033,1.9697,3.4068,-1.1586,4.1207,2.3814,5.469,-7.557,13.0514,5.1554,
5.9505,-5.9404,2.3294,-3.8808,5.7381,2.8153,4.1668,-7.3556,-1.4292,-4.0284,2.2488,0.60916,11.7859,1.954,
1.7371,-5.1021,4.1178,-6.0585,8.2858,1.6821,1.9886,-6.9147,-0.86153,-6.1968,1.1496,-5.6944,16.3814,1.8363,
1.1507,-2.3856,8.2093,-2.8022,8.7528,4.9559,-2.4693,-1.6789,-1.292,-3.8971,0.11648,-9.2089,14.4344,5.1008,
4.9385,-2.242,4.3423,-1.6702,10.6382,8.033,-3.285,-2.542,-5.5528,-2.6989,-6.157,-3.3537,4.8917,5.2767,
8.2574,0.061452,-1.4616,-5.6676,9.2768,5.3816,3.9017,-2.1488,4.6625,2.5245,-1.2081,-4.8399,11.5879,5.2013,
4.6285,0.78067,-1.6149,-7.4967,6.0686,0.4794,1.4985,-0.33261,7.0339,4.5422,1.9974,-5.2724,14.508,3.6839,
-3.1206,-2.3992,-3.2052,-8.2517,1.1252,0.69161,-1.2425,1.8565,1.5506,6.9212,-0.77351,0.58754,9.5402,3.2224,
-7.7545,-5.6297,-9.7618,-8.239,2.9859,4.9884,-4.061,-0.18308,-1.4349,3.1315,-0.24516,3.9267,6.5572,5.9206,
0.90591,0.010725,-6.2836,-0.99578,13.894,11.92,-3.8168,0.79223,-1.3488,2.9436,6.0365,11.8858,9.0563,11.3504,
2.5386,-2.1593,-0.3632,1.7153,11.8553,8.5534,-2.3828,0.5035,-6.3294,0.11564,-0.83384,9.9676,2.4871,4.6436,
-7.0135,-6.6093,1.828,-0.55702,6.0825,2.4969,-10.1938,-2.178,-14.3855,-7.3629,-12.1118,3.3443,-7.0619,-2.1427,
-8.7621,-0.66933,2.9234,4.0559,5.4764,4.9979,-7.4132,2.5322,-6.5327,0.55047,-1.5034,10.6147,-0.61284,5.9394,
-9.4414,-0.8699,3.953,6.9458,10.6912,6.3855,-4.799,1.1752,-6.8639,-1.6515,5.5769,14.0759,-1.7811,1.9678,
-9.1164,-2.5049,11.6696,9.1802,17.5215,8.6535,-7.1622,1.8276,-14.4058,-12.881,1.1445,6.241,-5.7721,-4.6577,
