"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-6.9018,-8.0894,-0.69282,3.1328,0.080908,-9.7401,3.2866,-3.4639,1.7075,-3.365,-0.037787,-0.60003,6.5356,-0.33348,
-5.0417,-5.6756,4.1692,1.9807,-0.40565,-8.1916,1.1614,-6.6303,-4.1793,-7.9836,4.303,-5.8669,-1.5695,-1.2776,
-9.8009,-6.5403,4.16,-1.2716,-3.9972,-11.7979,3.2604,-4.0638,1.6146,-1.4795,5.7321,-1.8995,-6.0546,3.8608,
-18.1306,-10.2453,2.2232,2.9025,-10.2648,-16.6337,-1.0325,0.7598,5.1331,2.2247,-0.6374,3.2762,-2.5583,2.9058,
-10.7763,-9.1484,3.5359,0.31797,-4.8285,-6.9583,-4.3448,3.1246,-5.7799,-1.283,-5.902,1.6336,1.9337,-2.571,
-1.4526,-5.7072,1.3957,1.7449,3.6562,4.0643,-2.6376,3.4193,-9.7712,-8.4366,-1.2094,-7.1413,2.2998,-4.8266,
-1.6067,-8.0161,-0.37546,7.1841,7.052,3.0973,0.65387,5.383,-0.26756,-8.6536,3.4427,-8.8822,5.2951,-4.7782,
-4.4023,-12.3556,1.5755,2.4145,2.2908,-1.9091,3.5069,4.5779,-2.1795,-9.0984,-1.5843,-9.3134,7.3878,-2.0812,
-4.8615,-9.4453,-0.68843,1.5465,-3.8724,-4.9282,1.1271,1.6519,-6.1463,-4.9373,-4.1406,-7.5495,6.2214,5.0329,
0.974,-10.5656,-2.8161,2.6588,0.93943,-9.2116,-3.52,1.794,-0.23367,-1.9893,2.6156,-3.4809,7.0532,5.9364,
8.1462,-12.3423,1.6912,4.4274,8.1139,-7.695,-0.41676,2.1683,-0.21965,-10.0651,1.0124,-0.37998,5.6656,2.2058,
4.7651,-9.1911,2.0717,5.608,2.8064,-1.9307,5.3933,0.59237,1.2398,-7.533,-1.9404,4.4631,0.50544,4.4836,
-3.9567,-13.219,-5.0425,1.1742,-5.3158,-8.3223,2.4181,-2.0947,4.2984,-0.091172,4.2015,-0.384,-2.176,4.456,
4.7166,-16.0415,0.80391,-0.58371,-2.8274,-12.8849,-0.86021,0.68228,1.3892,-1.7732,4.6726,-6.8687,-0.35842,2.5012,
18.5336,-12.4274,7.7455,-1.2716,1.4396,-4.64,0.3967,-0.081554,1.0649,-1.9077,2.2231,-4.2874,-0.095949,2.1101,
26.4601,-4.6924,2.7011,-0.95433,0.62983,-0.26423,-4.6888,-1.7639,1.7243,5.6785,4.7408,-2.3429,-3.2232,-4.042,
36.4417,-0.072054,3.5033,-2.3433,0.11011,-4.1048,-7.7819,5.0904,2.1028,5.8198,5.4206,-5.5768,-4.958,-3.7995,
46.0653,-0.30916,8.8363,-4.8538,-0.13746,0.23887,-4.6634,6.4722,2.6996,-2.9651,5.8183,-6.9294,-1.5275,4.8641,
46.1937,2.1195,3.0035,-0.7062,-1.5755,3.599,-3.9017,0.29928,-0.35494,0.10486,9.3256,-5.0674,-1.4359,4.5723,
42.9401,3.9208,-3.443,0.7822,0.92941,0.0088304,1.1529,2.6917,0.14898,3.9552,9.7302,-7.6556,-1.8314,2.8519,
43.4972,4.4087,-2.0314,-0.4698,2.0787,-0.71483,1.3249,7.1097,1.3451,-3.7537,5.5312,-9.3652,-2.9271,2.922,
42.0922,3.9029,-0.22251,-1.1647,-0.69734,3.4256,-8.1548,6.4419,-0.90499,-5.6979,1.5836,-2.778,-4.9208,1.0592,
38.1207,2.7049,4.1296,-3.023,-0.17356,2.2558,-8.6299,9.9118,1.0775,8.6233,1.4886,8.9578,-1.733,1.4776,
35.3515,2.5426,2.4356,-2.3593,-0.64508,-2.2179,-3.2914,8.8352,-2.3616,7.624,0.91737,5.0464,-5.0031,-2.467,
40.702,5.0409,0.12006,-3.4232,-3.7396,0.084116,-5.2633,5.1713,-6.3175,-5.1258,0.1392,-2.2465,-8.3185,-5.4527,
38.2601,5.703,4.9333,-1.2894,-6.4075,1.5256,-10.7318,6.7895,-4.01,-3.3722,-1.7971,3.6731,-3.9628,-0.30503,
32.59,4.3965,9.4581,-1.2121,-1.2024,0.4697,-6.7135,6.8645,-1.3593,-0.27734,-2.1717,8.7554,-1.3149,4.052,
35.2141,1.9636,6.7214,-9.0935,7.3054,-0.76332,-1.2494,2.3548,-1.5187,-12.0713,1.0921,-3.0982,-1.9594,0.1935,
34.5475,4.2561,3.4258,-4.2094,4.4568,-3.6098,-5.0306,2.2138,3.3929,-17.6133,2.4726,-17.0123,2.0148,-4.1567,
26.208,3.0369,1.2921,0.38197,-2.0772,-9.1778,-12.4416,-1.2935,4.6356,-9.3257,3.2886,-14.9067,3.3402,-5.3535,
26.5637,-0.038097,3.6245,-2.5337,-0.024571,-8.6274,-3.9825,-0.25182,2.429,0.39269,5.0192,-0.99713,0.72941,-2.6219,
29.5491,-1.2406,-0.20842,-5.9971,-1.7103,-4.0124,0.83618,5.3069,2.0423,1.574,-1.7894,-1.1787,-1.0016,-7.0444,
30.6687,1.2439,-3.088,-7.0831,-3.0535,-1.361,-6.9268,4.9885,5.7766,3.8901,-0.71818,-5.9283,0.98671,-11.9239,
30.5156,3.3384,-0.73354,-2.5607,0.74512,-1.5208,-8.1984,-2.3007,1.3322,5.3439,1.9765,-0.51089,-0.27778,-11.9318,
33.7463,0.0051123,0.51577,-1.6842,3.8334,0.74007,0.24726,3.381,0.52939,8.6387,0.65259,8.9198,-0.019692,-8.5644,
36.5418,1.4506,-2.8896,-4.9576,2.1572,5.034,-0.7319,10.4089,2.9078,6.6741,0.61343,8.8665,0.46342,-8.5329,
33.1445,7.3891,-1.029,-1.0443,4.6793,6.9011,-7.1955,4.7227,-0.88213,0.73007,-1.1106,5.201,-3.1798,-9.7081,
29.2274,5.4997,3.8532,-0.98183,12.5935,7.9331,-3.8715,2.0295,-2.7572,2.1323,-3.4543,8.7456,-3.9531,-8.6435,
30.3662,2.7596,1.6938,-0.92292,12.8022,3.6012,-1.711,6.246,-2.1098,3.4506,-4.6929,0.99002,-4.1979,-10.535,
36.2573,4.0401,5.9307,3.471,15.8902,0.49234,0.32011,9.2455,0.90907,4.6896,1.3731,-8.7101,-0.57176,-10.867,
31.9122,-1.7459,7.744,-1.317,13.7315,-2.6707,1.5057,1.7009,1.5774,2.2391,2.9779,-5.5364,0.18544,-9.4921,
23.0081,-3.3284,-0.1924,-2.9247,3.99,-2.751,-0.75377,-0.08794,2.6881,-1.0283,1.112,-2.0707,-0.54858,-4.3428,
23.0738,-0.23618,-4.5192,0.1428,4.7145,-1.1401,1.702,5.22,3.9731,0.96159,0.56335,-4.3571,-0.033735,2.1843,
24.8227,2.4293,0.81342,2.3036,10.9393,-3.723,1.8407,4.6656,-0.36292,0.6627,-3.568,-5.3007,-2.683,3.7407,
23.0921,2.5243,8.2362,1.4423,11.0061,-0.84831,2.4534,3.1806,-1.0643,-5.8848,-4.0771,-3.7776,-3.2452,7.1314,
18.8143,-0.037066,8.7061,-0.57269,11.3098,-0.31525,5.1984,5.882,2.8562,-6.4958,0.50609,-4.0331,-0.64011,5.2575,
15.2751,0.44686,7.2197,2.8364,12.5592,-8.9732,3.9224,9.8672,0.27447,-2.7318,0.47596,-4.7552,-0.60194,-1.8071,
17.2511,-0.061883,7.7508,2.1838,10.8418,-6.9886,3.6871,4.4549,-1.1883,-6.4243,0.92933,-1.0955,-0.56536,0.22999,
16.698,-0.5401,5.8395,3.0171,8.2631,4.0356,4.9117,-0.15115,1.2932,-9.8952,3.2837,-2.9579,0.43243,3.5902,
5.3318,-0.26673,4.2838,3.077,8.0083,2.5882,2.4478,2.9914,0.49268,-6.6504,1.3995,-5.432,0.64745,-0.24064,
1.6376,-0.25073,6.9193,0.96421,8.0097,-3.3517,-1.0731,7.6326,-0.50121,0.49752,-0.13078,4.5353,2.0549,0.25619,
5.1548,-0.47688,0.96032,3.0757,2.9496,-6.2839,-2.6961,0.18503,0.73439,-4.5938,1.0826,-0.3163,-0.71975,0.48155,
6.7739,0.033896,-2.4711,1.9271,-0.6016,-7.8348,0.84032,-6.0928,5.0289,-9.1386,4.8743,-14.3973,1.2519,1.8991,
5.4034,0.031862,-1.3589,-3.0092,-3.9395,-6.8823,-4.5127,-3.3167,3.2809,-2.8057,2.1712,-9.5566,0.21242,2.2671,
5.5609,-1.8982,-1.7598,-1.8648,-1.2935,-4.5416,-8.5808,2.6665,0.19151,2.1829,2.0409,3.5503,-4.621,0.68485,
11.494,-2.2663,-0.68988,1.1396,4.0868,-4.2691,2.0574,6.3629,4.5183,-4.6966,7.2211,-7.268,0.47693,3.5363,
14.4198,-0.44331,-1.8535,0.83002,-5.0762,-4.2537,4.1034,2.3659,2.0783,-8.5124,4.1365,-14.3035,1.6534,1.1547,
14.5184,1.5115,-3.1886,-4.5224,-3.3254,-0.62451,-2.4098,2.7059,-2.3852,-1.2527,-0.93237,0.65468,-2.3022,-2.771,
12.6835,1.9027,-0.10522,-1.8405,8.4433,-0.58704,-4.6753,13.1488,1.1324,-3.1062,1.5337,0.012751,0.24605,-0.67651,
7.1022,-3.5134,-0.098216,3.0904,-2.186,-7.7824,-3.4307,15.2522,4.9211,-7.2579,2.8882,-12.5213,4.5703,1.7744,
8.604,-6.1953,-1.5388,1.459,-6.8758,-4.9051,-1.7788,7.106,4.6256,-10.1967,1.7508,-9.842,3.3315,3.114,
21.5852,0.44313,3.8559,0.88926,7.6368,0.20967,3.1484,1.3772,1.9381,-21.1543,-0.76462,-14.5539,1.2037,-0.44706,
28.0033,2.3447,9.8916,-2.0562,21.2786,-8.9619,9.7084,-0.63362,-0.10634,-21.3313,-0.71874,-18.5009,1.6134,-4.2766,
17.4048,-5.7499,6.1643,-5.0665,28.6789,-20.7165,5.0283,-2.765,0.62271,-7.7591,1.0114,-10.8836,1.7578,-1.8511,
13.227,-8.056,5.5535,0.7811,19.9683,-19.2326,0.62924,-3.322,2.2726,-7.5345,2.156,-7.0971,3.3391,1.3935,
13.157,-9.2597,4.4976,-1.9166,21.904,-17.3555,0.83268,-7.2198,0.93116,-14.0721,0.33963,-14.1429,0.9698,-1.3415,
10.6801,-6.5351,0.61212,-2.5252,21.7943,-16.0734,1.9878,-5.0996,1.1165,-6.72,-0.40388,-9.6791,0.67042,-1.0202,
16.788,-4.2146,0.57517,-1.4096,17.5944,-14.6268,5.7247,2.437,0.085397,-8.7272,-0.37987,-1.8678,2.0767,-0.9588,
22.7706,1.0995,8.9768,3.7366,15.8158,-11.0977,10.4429,9.2806,-0.16115,-6.9983,0.36628,5.2342,4.1212,-1.1422,
10.799,1.0335,6.51,4.4768,12.4567,-8.0217,0.17534,7.2775,-1.1154,6.437,-2.5482,9.2584,-0.46481,-1.0737,
5.0896,-5.5362,3.95,1.5564,12.9139,-3.4433,-5.861,3.7076,3.0492,6.7735,0.73793,5.0878,0.28621,1.1596,
10.5686,-8.0963,6.6053,6.2835,13.5856,-5.1646,-0.20689,0.59242,-1.4728,-6.6481,-0.27044,-2.9305,0.7512,-0.35596,
14.0321,-3.513,5.0039,8.5583,13.9755,-9.4343,1.0111,4.1725,-5.4816,0.25848,-2.4231,6.1636,-0.49894,3.763,
11.9851,0.31346,-0.35778,2.019,14.8244,-11.0371,-3.6291,2.2352,-1.537,6.7507,-0.59076,15.1936,-0.70974,4.2603,
7.4096,0.2942,-9.4953,3.3441,15.8627,-9.893,-1.0013,-4.1659,-0.96286,-3.7777,-1.5196,4.641,0.77865,-3.2261,
6.7241,-0.44635,-17.3613,9.169,16.5986,-9.0584,7.495,0.18186,0.78214,0.54676,-0.22317,0.7471,4.8293,-0.38101,
0.77678,-4.9991,-24.7555,7.8957,8.1307,-16.4689,3.4296,-0.070252,0.49401,7.0217,0.031418,6.2457,-1.0039,-0.11741,
3.3815,-5.4223,-23.5114,6.6989,6.9197,-16.6858,-1.3557,-2.235,0.70557,9.7336,-0.21166,7.5584,-3.595,-3.7256,
10.6506,-2.9275,-20.8956,6.0562,9.1558,-13.0334,-0.55122,-0.89581,-0.059897,13.7291,-1.404,4.4536,-0.72793,-3.7432,
9.5294,-0.342,-19.1597,9.549,5.7142,-12.7335,1.8922,2.0498,0.90779,10.977,-0.35569,3.7042,-0.68449,0.33753,
2.6907,-7.0699,-19.9388,4.6373,1.0326,-12.9338,-0.14997,-1.4477,0.85333,2.1236,0.14759,2.9995,-1.6077,1.2816,
4.6989,-6.4048,-19.9473,7.0106,3.6222,-13.3626,-0.86387,-0.15551,-0.8851,3.6834,-0.58417,4.9892,1.1403,-1.9288,
11.1654,2.1742,-17.7866,12.3745,8.2251,-12.0789,-0.33011,3.7102,-3.2426,3.9444,-2.9597,0.83344,1.0719,2.0433,
14.3521,3.4903,-15.7549,7.2935,10.1419,-0.74915,1.1362,6.8623,-1.1196,-0.14891,-0.8537,1.7475,3.8998,12.5263,
10.5987,1.8348,-18.1838,5.4099,8.0874,-1.1859,-1.3423,5.4864,-2.9804,-3.5142,-0.32031,2.1248,2.2198,4.5441,
10.4447,4.1349,-14.6826,10.3879,10.9766,-7.3817,-0.29747,8.5317,-2.8016,-2.8214,1.1452,-2.3414,0.64037,-3.9237,
12.2284,0.99447,-11.3918,9.7644,9.8358,-5.9747,0.68447,11.394,-0.70551,5.0609,-0.37003,-0.27252,0.60217,0.65023,
7.6383,-3.8859,-13.1184,6.2865,4.4254,-3.2057,-1.2848,4.9258,-0.66318,6.2035,-1.7936,6.0103,0.083652,1.5751,
4.5287,-2.9296,-12.0901,7.5963,3.4368,-8.5572,-0.96696,1.9789,0.58168,-5.0152,2.4111,1.5521,1.2837,-1.6527,
6.1854,-1.3078,-9.4367,10.5152,4.6766,-17.6845,0.53754,3.7882,0.547,-8.0885,0.82041,-5.7716,1.6888,-1.5533,
14.7321,2.3863,-8.1474,6.2686,7.5293,-11.08,4.1205,4.284,1.7192,-0.61357,-0.43388,0.60048,3.7569,0.70884,
19.8732,8.2687,-7.8995,6.1335,5.3903,-0.53328,0.25783,3.786,-0.071133,-6.1204,-0.16688,-1.6052,-0.083937,0.90728,
23.2606,15.2444,-1.8819,13.2373,8.6823,0.70401,5.786,6.2104,-1.2722,-11.7787,-0.87977,-11.3908,-1.7661,-2.2802,
28.6136,15.2938,-1.7692,5.2124,14.4281,-9.9433,10.7412,0.052956,-2.1599,-8.6616,-4.6836,-12.1534,-3.1062,-13.7128,
40.9968,21.848,0.50607,5.1407,19.106,-10.552,8.4095,-3.5656,1.1032,-7.901,-0.30523,-9.255,-5.5714,-15.5411,
52.637,28.7323,5.2964,5.7965,18.4416,-5.5801,5.9772,-1.4235,-0.40883,-15.1397,1.1593,-13.52,-11.0212,-16.0549,
63.5788,41.1083,9.0762,5.6895,20.9503,0.78003,9.7157,4.6872,-1.5898,-8.6879,-1.5615,-1.8627,-12.5298,-16.2971,
73.8641,52.7418,10.2186,7.0356,26.201,4.3484,7.9277,3.2014,-5.1096,-9.3717,-6.0474,-3.9204,-18.2852,-16.5239,
83.5322,54.1564,11.5339,7.5775,32.8239,1.6776,6.488,1.5628,-5.2852,-22.9094,-5.2024,-17.7851,-21.0448,-17.4609,
92.6203,59.3431,9.6366,9.774,28.6857,1.336,7.7859,4.1206,-3.7628,-31.2958,-3.203,-30.818,-19.5406,-19.5463,
101.043,68.0751,4.9611,7.9827,23.3492,7.7638,2.7395,6.0425,-8.5987,-17.126,-9.5183,-14.869,-22.9479,-9.9378,
96.1853,60.3747,-1.3621,2.4421,21.7068,3.2001,0.40547,3.0289,-17.4828,-12.0011,-18.3477,-10.7228,-30.0072,-2.8341,
92.1014,60.85,-0.55752,6.8748,24.0198,0.83897,9.2992,6.4621,-11.8545,-15.8603,-12.1851,-20.4433,-23.627,-3.8688,
91.637,62.7426,4.5376,2.8474,27.1584,8.2604,9.9466,5.3515,-9.4556,-18.5241,-8.8025,-15.1194,-18.1121,-8.6984,
90.9593,58.9778,5.7114,-1.6625,28.4211,10.6571,3.083,-0.27203,-16.1193,-18.8592,-14.541,-18.5508,-24.7383,-10.5868,
85.7427,55.6801,3.6815,2.0527,24.5463,1.0996,-0.23545,-0.49668,-12.0187,-16.0404,-11.4994,-26.8377,-28.3153,-7.3001,
77.2234,49.447,3.9428,-0.48082,13.4327,-2.823,-4.0779,-2.3953,-7.9233,-19.8984,-9.3634,-29.0841,-27.0985,-7.3442,
75.0004,47.4443,7.0804,0.99451,13.5909,0.72108,-5.2793,-2.7337,-12.2684,-24.4889,-13.6221,-30.7133,-24.9904,-8.3496,
70.5004,51.3461,6.1737,5.7551,14.7036,1.1597,-3.5163,-0.64153,-10.0865,-23.9839,-11.8409,-27.4242,-23.9734,-9.2949,
67.4759,57.6656,9.9008,16.2563,6.3498,6.634,-4.0284,6.869,-4.4194,-16.0371,-6.5509,-22.1636,-23.2577,-8.0141,
68.7297,53.242,14.1273,13.8349,0.66596,9.6102,-5.2328,8.3853,-8.9747,-13.1465,-8.5678,-20.3516,-24.2726,-6.0872,
71.5956,43.5393,14.0023,3.1222,2.7949,10.2386,-5.6419,1.374,-10.6056,-17.4196,-9.2592,-17.9254,-24.5037,-9.8196,
74.2897,44.5424,11.9573,9.4428,0.45854,13.2397,-8.9188,5.8713,-3.4614,-19.0255,-1.2314,-11.3063,-17.0074,-10.9171,
68.868,39.9416,4.9734,6.4661,-11.6205,12.4454,-12.722,9.8573,-2.7717,-13.5452,-0.6756,-7.7354,-14.0588,-7.3701,
63.7721,32.2429,1.3005,-2.5985,-8.5127,10.7348,-8.1023,3.9637,-8.8719,-4.5378,-8.3478,-3.4149,-21.41,-4.9997,
67.8992,26.6927,1.9456,-4.6125,-2.4586,10.8134,-7.3754,4.4486,-8.5808,-4.0248,-10.0164,4.2616,-23.2591,-5.4228,
70.0918,25.5731,0.38261,-6.2639,-9.06,12.5747,-13.6814,11.4125,-0.35321,-2.819,-3.1489,6.898,-14.1508,-3.6512,
64.1995,25.7259,-1.8095,-5.6467,-7.3111,17.8462,-13.5838,11.933,-2.5012,3.3757,-0.79077,4.3154,-11.6145,-1.263,
58.6603,19.1207,-1.46,-8.4413,3.0095,21.3547,-8.1891,10.0118,-12.7154,-1.4061,-4.3587,1.4049,-15.015,-1.4281,
54.6586,16.0455,-0.40827,-2.632,2.3473,21.0375,-4.3235,17.1241,-8.5778,-10.481,-2.1688,-1.5717,-8.3293,-2.3066,
43.4253,6.6466,-0.14281,4.0334,-2.8557,17.1237,-7.1976,20.194,0.85446,-10.5751,5.9151,-7.5029,-2.7683,-2.4091,
34.794,-7.0083,-0.85737,-2.2344,-3.407,17.3018,-9.899,13.4385,5.3827,-2.9509,9.6578,-5.8477,-3.3253,-1.5414,
33.4297,-8.2751,-2.4932,-4.7514,-4.8899,17.9509,-7.6178,9.9811,4.8188,10.4825,5.4629,8.6032,-1.9205,0.23827,
26.362,-9.9479,-4.0306,-6.6357,-7.2478,12.2944,-2.5812,12.0335,6.699,21.182,2.4838,22.187,-0.11829,-2.4274,
15.8625,-12.0024,-3.0656,-6.9607,-8.9823,12.2798,-4.5957,13.9629,9.9123,18.2236,6.9143,15.0712,-0.83432,0.36961,
12.5006,-14.1743,-3.846,-8.4712,-13.2636,13.9532,-13.4786,10.2326,5.9436,7.0073,6.4994,6.4541,-2.712,7.0959,
15.6069,-17.1802,-2.169,-8.4449,-6.6832,12.1517,-7.8496,7.2085,3.6583,9.9613,4.1812,16.1898,0.34278,9.0803,
5.7525,-23.6212,-6.6181,-10.1074,-7.0056,2.9869,-6.6553,0.26803,-1.6224,5.7482,-4.0234,18.8338,-6.6677,-2.3104,
1.5512,-22.2042,1.4915,-10.465,-7.5494,7.6282,-4.8099,3.1447,0.88527,-8.0943,-2.8179,9.9912,-4.8216,-0.72571,
-1.6754,-23.0411,6.9456,-12.0063,-3.4805,8.8577,-7.6548,4.1609,-1.8194,-16.0443,-1.444,-2.9007,0.047473,0.040735,
-3.2621,-23.3454,0.50335,-5.7423,-3.0307,4.7108,-10.3285,6.0808,-5.8076,-0.98161,-4.4904,2.335,2.2138,-2.6128,
-3.7893,-19.2936,0.23218,-2.7467,-13.2132,7.5616,-8.0221,10.7772,-3.7719,12.4539,0.35836,7.7385,4.7321,5.9796,
-8.8648,-20.5468,1.1823,-1.6178,-16.277,8.554,-6.0947,7.2383,2.7207,2.5474,8.5318,-2.367,6.3766,8.5132,
-18.4558,-31.847,-7.5657,-4.4128,-11.9259,2.7381,-4.7647,0.53746,12.1989,9.1439,8.5018,2.1138,9.8503,-3.0844,
-27.4716,-41.9875,-16.2706,-10.4147,-20.8511,-6.585,-12.1914,-0.45888,11.4672,22.6953,5.0994,16.087,6.849,-2.8996,
-28.2334,-39.4683,-10.956,-6.8978,-26.349,-5.708,-12.9061,2.4607,8.8505,18.3201,7.686,21.2673,6.438,11.3744,
-30.1548,-40.7156,-8.6114,-6.243,-20.6707,0.17813,-6.1062,4.9646,9.0428,5.8932,7.9477,8.1811,14.0055,12.2585,
-34.6123,-36.3442,-5.2024,-4.9043,-17.0201,2.5778,-1.4013,9.9692,8.0181,6.0213,7.953,9.1363,18.95,4.7743,
-36.3919,-29.3429,2.8225,-5.5739,-19.3729,-0.95132,-5.1736,7.4428,-1.1396,5.6605,5.5476,14.8551,12.9927,7.8623,
-31.7981,-30.475,3.6172,-3.7934,-16.7649,-2.8227,-4.8634,6.996,-0.58955,-2.3922,-1.052,12.5178,8.8385,9.3185,
-27.4801,-28.1641,1.472,2.7007,-12.3846,2.6493,3.6235,13.8071,10.0511,-1.7667,1.4213,10.8024,14.5751,11.17,
-29.2057,-32.2589,-2.9546,-7.1023,-12.6054,1.5265,1.4779,2.3738,8.4837,12.4393,5.6748,13.5287,13.2182,8.5716,
-31.3097,-36.5903,-6.6337,-12.4608,-12.8134,-3.3858,-4.8777,-6.9276,4.6002,25.793,5.3343,17.5377,9.0511,1.3084,
-34.7338,-31.5024,-8.1639,-6.4105,-12.5265,-4.6284,-5.5489,1.6827,4.3242,20.148,4.5318,12.1466,11.4001,2.1942,
-41.0852,-28.4072,-7.9153,-4.8208,-11.5337,-2.1818,-5.4572,3.2692,0.93152,10.9852,7.3937,9.7308,11.4393,6.6421,
