"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
2.3288,-21.525,-32.0078,-2.8827,12.3979,-8.4486,12.6659,5.611,8.4228,14.7264,26.048,-19.6158,11.9547,-31.4047,
2.1892,-23.1259,-28.6412,-6.0841,5.8696,-8.4237,12.8699,0.93587,2.133,8.5405,19.1823,-15.5466,6.899,-40.1255,
5.6732,-9.4459,-29.5741,-1.6214,0.45594,-4.785,7.0363,-2.7357,-3.5386,0.074361,12.4882,-10.9983,1.4234,-26.3898,
2.1995,5.2209,-39.1279,4.5015,3.5617,-4.739,1.0706,-1.8483,-8.87,-2.0996,4.2668,-3.3489,-6.6161,-10.7064,
-4.1992,9.3666,-43.0468,6.6415,0.45597,-2.5265,-1.8861,-1.2555,-12.1942,0.91889,-4.1839,10.952,-12.0037,4.036,
0.15007,4.7068,-34.4386,10.3404,-2.7051,4.1326,0.39643,4.8452,-7.365,9.7811,-8.0305,24.3949,-5.2577,17.8938,
2.5515,-5.6982,-30.9257,7.7921,-3.9887,2.9209,-1.0735,7.9292,-5.4769,8.2307,-14.7791,8.8312,-6.8701,10.6742,
5.7728,-2.4641,-27.624,7.3245,0.10711,3.7099,-0.52705,6.0071,-5.6304,4.3623,-14.8568,-5.7987,-14.6532,-4.0663,
11.934,0.33492,-24.7616,6.6439,-1.1045,-1.0924,-1.7006,-3.2713,-6.9797,-0.96097,-13.7243,0.33395,-12.5686,0.87747,
12.6641,-1.1313,-25.204,5.2813,-1.5203,-4.8833,-0.15242,-3.557,-5.1147,1.0248,-8.5622,-6.9168,2.2855,-9.2982,
6.3608,0.62367,-25.861,5.6875,5.0785,-2.903,7.3286,1.718,-1.1925,6.9892,0.86947,-18.794,7.0891,-22.8403,
-0.5287,-3.5112,-29.8531,0.28464,7.9072,-3.934,6.1657,-2.4826,-2.8081,3.9186,3.9507,-11.6407,-1.2901,-33.8827,
-5.5583,-6.9159,-35.5336,-2.3836,6.2278,-2.9749,0.73441,-4.0207,-3.8448,-1.3783,3.9545,0.86824,2.885,-17.7497,
-1.8505,-5.5367,-34.8477,3.0619,1.9974,-2.7965,-1.238,-1.3693,-4.0962,0.63248,6.1272,4.6724,1.2656,-11.7438,
6.2143,-2.0712,-26.2492,7.4577,-2.2198,-1.9056,-0.44056,0.88206,1.2111,12.4051,8.8931,13.3097,-8.2104,-2.6032,
-2.8354,-2.9111,-25.1564,1.7076,-2.0866,-0.82719,-2.8245,-1.0991,-1.2717,9.2507,1.1287,7.6908,-10.1279,5.7479,
-8.6909,-0.085068,-26.2981,2.3283,10.3311,0.42773,-0.0036894,-0.30999,-4.8108,0.74167,3.7123,-4.581,-1.5662,-2.5507,
-5.5181,-2.2491,-29.7819,4.3577,9.9522,-4.6596,2.1657,-3.9068,-2.835,0.93814,11.9257,-9.8497,1.1788,-16.1362,
-0.60759,-2.8374,-28.718,5.3014,-2.9373,-1.2467,2.2768,-2.4672,2.8786,7.3894,12.897,-1.7868,3.7593,-6.7323,
0.87489,-0.73898,-29.4053,3.0552,-2.7611,2.6845,-3.1624,0.5731,-0.66854,6.9461,10.6774,12.4204,2.0875,6.6871,
4.679,2.6798,-28.6048,3.354,11.3841,4.4519,-3.4546,1.0209,-4.0027,5.0833,12.4471,13.0009,2.9268,6.2859,
1.5059,6.8575,-27.3706,4.1168,11.1833,1.7745,1.0911,-0.96868,-5.2086,0.92178,6.3975,2.0979,0.34095,1.5703,
-0.27183,9.5794,-25.4875,5.5569,4.9686,0.46264,1.7489,-0.18732,-7.0654,-0.82086,2.8801,7.5155,-6.1876,2.681,
8.1804,13.5841,-19.3787,9.803,4.4295,2.6043,-1.4895,-0.41704,-4.4723,0.91561,9.6971,11.1619,-5.0929,5.6536,
8.1717,18.5537,-16.2878,12.1071,-1.6211,2.9302,-3.3284,-3.2845,1.5811,-4.4415,7.1871,0.85124,-2.3772,5.3144,
1.4148,14.0661,-17.7208,7.5244,-4.8981,1.7902,0.24568,0.28687,9.1989,-6.5853,-0.95701,-1.1281,-6.573,0.65713,
-2.2855,-0.87786,-23.6472,2.0112,-3.8811,-5.3071,-0.49219,-1.4176,10.8161,-6.4316,-7.4071,-4.6759,-15.0967,-10.7105,
-3.5944,-9.1406,-23.6746,7.1932,-2.2022,-5.4706,0.019502,-3.2607,18.3621,-7.9736,-2.6241,-5.8414,-10.3343,-2.3551,
-5.5481,0.80783,-19.6028,7.4848,-5.2033,-4.9014,-0.7048,-2.3419,26.1784,-11.1106,1.1488,3.9091,-7.0632,11.8862,
1.0514,7.9901,-18.4268,4.1433,-2.4809,-4.1253,-3.0728,-2.6835,27.0175,-10.4439,-3.7408,1.746,-7.1216,22.3806,
1.9525,-4.0586,-22.1417,0.52033,-1.85,-6.7702,-2.4063,-3.0045,29.2532,-5.4791,-6.4089,-7.9993,-5.7301,14.7712,
-9.7339,-17.9151,-23.7054,-2.8855,-7.5237,-16.9691,0.14828,-2.3422,32.8003,-2.7401,-3.6142,-4.1453,-6.3505,18.7053,
-13.9704,-7.5608,-20.8371,-0.78391,-9.9646,-16.4329,-0.82471,-1.2376,31.3147,-2.5757,-2.9149,5.2625,-8.3796,31.683,
0.96786,6.9929,-17.8994,8.6631,-7.1973,-1.347,-7.2829,1.9699,30.1589,1.1945,-2.9812,10.9725,-9.0819,42.9183,
15.0098,20.6733,-24.2973,4.528,-13.2733,1.5058,-12.8716,-5.1378,17.0211,-11.1698,-12.6844,-3.7858,-17.9371,26.2432,
17.9655,33.5329,-17.7781,10.2817,-2.1128,0.69231,0.67513,-1.2143,15.7586,-11.7047,-11.6821,-17.6587,-13.2452,14.6657,
18.3338,45.6209,-21.0497,6.7727,1.3884,-1.7594,-9.0063,-6.926,6.1364,-14.8588,-18.694,-23.107,-15.825,4.1452,
31.3338,56.9837,-18.3404,6.3666,2.2692,3.1667,-16.1785,-8.9204,0.94777,-14.9313,-18.0545,-18.8283,-13.9114,6.3064,
43.5537,67.6647,-14.5887,11.0458,5.2666,0.32536,-5.3259,-11.0367,-4.6527,-20.5429,-20.5867,-22.2779,-18.6203,10.5078,
33.228,77.7048,-10.8211,14.2394,14.5915,-0.65826,0.29587,-8.4463,-10.1581,-20.7566,-25.136,-16.6029,-25.2159,8.913,
45.3343,87.1425,-9.4489,12.6619,17.3312,5.8889,-7.6754,-4.8063,-8.3436,-12.0396,-22.9047,-12.4735,-22.4979,5.7269,
56.7142,67.8139,-9.6051,12.6256,17.9786,6.7407,-6.9739,-11.5078,-10.0126,-13.0045,-19.8432,-24.4995,-20.4251,-2.5705,
64.8803,67.4809,-4.9315,13.0729,28.71,-0.17148,7.5445,-13.9503,-12.5449,-14.8753,-20.3399,-27.609,-24.2608,-10.8524,
46.8875,77.532,-0.53798,12.0478,38.3158,2.9721,13.2379,-1.7853,-6.7307,-6.9932,-21.7708,-17.9985,-24.0102,-11.4063,
38.6511,86.9801,-0.023771,14.6989,34.5706,12.4347,3.7665,1.2143,-3.4348,-8.0198,-19.5007,-20.775,-20.1595,-12.6501,
41.8759,95.8613,4.0752,21.7709,31.2913,14.34,2.3355,-0.54602,-7.3258,-9.2256,-11.3405,-20.7336,-10.514,-5.8653,
43.2195,76.7328,3.3486,16.1261,23.629,6.7309,2.6775,-0.031098,-14.5993,-10.1181,-15.481,-5.3896,-10.8473,5.5736,
36.2882,65.8625,3.6298,10.8205,18.8371,6.8092,2.0347,0.45293,-13.2412,-8.065,-16.9621,0.59791,-12.6068,4.2755,
28.8083,62.3927,7.2684,14.0276,19.635,8.3288,1.4307,-0.53857,-8.1084,-4.2067,-4.8571,-13.538,-6.0658,-10.081,
26.3564,47.8029,9.4834,14.3908,14.8415,1.8031,0.62147,-1.7115,-9.3091,-3.7133,-3.8428,-25.8618,-5.9428,-9.5973,
16.0984,38.6682,7.9505,6.7789,10.577,-2.1612,-0.86162,-2.0903,-10.6788,-3.9724,-16.1457,-10.2101,-10.8889,1.5843,
11.5169,48.158,11.0887,0.3464,7.2906,-2.7547,-2.4974,-0.76031,-4.9766,-0.11889,-16.382,2.5745,-6.138,-3.5727,
12.2721,50.0892,10.4236,-1.6026,2.0329,-8.8559,-3.7933,-2.6424,-7.0881,-1.0756,-11.5427,-11.6799,-3.3596,-17.4583,
10.3307,42.9867,10.0391,5.0013,8.9006,-6.1554,1.4957,-2.2431,-10.278,-2.6985,-6.7526,-22.1869,-2.4349,-22.3159,
10.6747,37.997,13.7751,10.4858,12.2229,-0.48368,1.8879,-1.1447,-9.1794,-4.4648,-2.9734,-6.7556,1.5676,-8.4439,
14.8547,41.5019,15.8409,10.8207,5.7052,2.4379,-1.5996,0.85242,-10.0747,-4.1967,-0.86661,1.242,3.402,-0.22428,
15.6509,45.5195,18.988,14.2691,8.0142,6.3889,1.6296,2.4887,-15.9779,-2.7398,-7.3223,-1.9658,-1.864,-1.4159,
13.7475,45.6804,23.6333,13.8949,10.4254,9.3801,2.9781,2.8213,-14.0549,-1.6111,-12.6676,-10.5247,-5.1262,-9.5256,
8.1024,38.6013,22.6973,9.2048,5.4616,5.925,-0.57502,2.6521,-7.9094,-1.9968,-10.9432,-7.0012,-1.4446,-15.703,
5.6876,30.0182,22.2995,12.5089,7.0621,0.74876,4.2797,2.9749,-6.471,-3.3233,-11.7329,2.5777,1.5346,-10.9044,
12.5772,31.5916,27.2283,15.6147,11.941,4.5602,7.3974,2.7964,-7.0466,-2.1596,-12.4751,-7.2177,-1.932,-10.2502,
18.0893,37.4091,31.3792,11.3036,9.7781,7.6611,-0.27705,1.1826,-9.5161,-0.58397,-5.9418,-19.8001,1.0762,-16.8658,
10.9786,33.4776,27.8094,5.564,7.0224,-1.2345,1.4266,-0.093453,-14.0066,-2.2359,-0.041928,-6.8017,8.9656,-15.6129,
3.5708,17.3689,24.2124,1.3735,4.1907,-3.5708,5.6795,-2.4982,-13.1664,-8.8504,-3.4136,-4.4656,3.1253,-20.4607,
8.177,10.6624,32.8828,7.5578,3.9391,10.7435,1.4821,1.9902,-4.1815,-5.9095,-0.79846,-18.2977,-4.2933,-25.0176,
6.4813,24.1227,35.4894,10.7196,2.9801,20.3425,-3.6682,2.594,-3.2075,-0.97543,1.9008,-11.5355,-1.3844,-15.5628,
6.5746,35.3291,32.8781,6.7022,4.7292,12.3732,0.40847,0.50989,-4.461,-0.43475,-0.62363,3.2566,4.9654,-7.8804,
10.0368,28.8712,34.7618,7.7461,3.4814,11.1489,-1.0621,2.8897,-3.2293,-1.3728,-2.9966,3.9048,7.5598,-8.3716,
4.3729,13.039,31.9529,8.0047,-3.235,14.5773,-5.0957,2.4753,-3.2765,-1.0494,-0.64762,-2.355,4.4551,-9.5563,
-1.4331,-1.8434,27.8664,2.9446,-8.1026,10.5692,-3.5851,-2.7349,-2.357,0.21883,1.0785,0.91933,-4.7303,-13.5627,
1.7864,3.5694,30.292,6.8653,-4.4829,6.802,-4.0929,-2.3298,-2.9385,0.44667,-0.19108,14.9642,-6.1337,1.3511,
-8.4439,10.5859,19.7974,3.5611,-6.6243,0.12693,-11.0784,-6.5286,-13.8496,-10.1852,-9.8208,26.2384,-4.3196,15.37,
-14.2041,6.0946,22.4661,-0.50872,-0.44205,8.3145,-2.2188,-2.7622,-10.1259,-8.1281,-3.4467,12.6127,3.1706,3.3608,
-5.1571,-2.9482,31.2411,-2.4068,0.54834,10.7077,3.6989,0.77754,-1.3236,-1.8558,5.9186,-2.244,1.5341,-10.9409,
9.2523,1.0855,35.1514,4.0045,-3.8229,3.3168,1.5488,1.2133,0.68397,-0.78011,4.5996,-16.2094,-1.9324,-24.3844,
12.9155,-0.4261,34.4884,7.6209,-3.5937,4.0819,0.97418,2.5865,0.16077,-0.25115,1.4314,-7.765,-0.3704,-17.8597,
4.6687,-10.2825,31.214,1.1381,-2.6548,4.5601,0.19237,2.6723,-1.5361,0.48682,0.62213,-8.9863,0.37518,-16.5471,
