"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
1.3061,-0.45842,-6.4164,5.2312,256.2451,43.3754,2.1705,-0.016834,3.1504,3.9633,2.2157,-3.0104,4.337,0.57073,
0.50434,-3.5644,-0.48784,6.1222,254.9704,36.1932,3.2451,0.22514,6.0944,3.0021,0.87749,1.2676,2.8715,-3.0789,
-0.97218,-1.9043,-2.8687,2.8628,239.6724,31.1295,0.15835,1.6579,-0.055828,7.6427,-5.4417,6.0123,-5.0135,-5.3043,
2.2196,-1.0671,-0.52742,2.4496,211.1921,27.5741,-0.57451,1.7994,-3.186,9.3533,-4.3923,4.4462,-3.0255,-9.5658,
5.2197,-0.7619,0.70929,8.3284,184.4205,23.2688,-0.29885,-1.4418,-0.34348,5.6588,-1.9593,2.9744,4.1457,5.1081,
2.0145,2.1759,-3.6716,5.4186,165.4013,18.9801,1.6473,-1.3553,2.0873,5.8012,-1.3598,5.2061,0.52247,16.9737,
-0.034818,1.0812,-2.4872,2.6831,144.3903,16.8772,3.4769,1.6183,-3.8223,5.4529,-1.278,2.0014,-2.8831,2.9396,
0.69017,-6.9374,1.7594,6.1375,121.6268,13.2135,3.0268,-0.16604,-9.6188,1.5103,1.4497,-2.216,3.7974,-1.816,
-0.31534,-8.4491,-0.2746,6.7334,100.2292,10.0103,3.3274,-1.1202,-4.7031,-3.4003,4.2551,-3.0472,6.4623,4.0777,
0.18575,-2.1578,-4.1143,8.7397,89.3948,10.8557,5.5381,0.39307,-3.4568,-5.6069,2.0718,-2.8641,0.77166,-4.8443,
2.5847,-4.4385,-0.011035,9.1792,80.1747,9.7225,7.134,-1.5587,-5.1778,-0.44998,0.50122,-0.76452,0.24343,-3.1074,
3.394,-6.1004,3.3636,7.1822,61.2642,9.1391,4.7778,-0.98325,-2.4568,1.5052,2.3993,2.6558,5.0491,9.1302,
3.1903,-2.8423,0.26974,5.7874,44.2113,8.5908,4.0092,-0.92426,-0.38097,-0.99523,1.7734,2.9784,5.2285,6.6542,
3.4811,-4.1178,-0.71054,4.958,32.8822,8.0755,6.179,-1.8329,-1.3224,0.028584,1.6668,0.87172,2.5045,-2.9039,
1.8262,-3.3885,-2.5959,5.1427,18.376,5.6626,-4.3149,1.1698,-3.6532,1.9553,-0.8431,3.7117,1.3901,-6.1039,
-3.3453,-1.4982,-7.984,-2.6375,7.8732,2.1896,-14.4203,0.85844,-1.2646,-0.33142,-4.8901,7.5866,0.10162,2.2163,
-1.6983,1.0018,-2.2023,-1.9973,2.5801,3.504,-3.9139,-0.63933,1.7033,-2.7221,-3.6328,7.6133,-1.3507,5.9393,
-1.8376,1.6653,1.0631,3.184,-10.3489,0.6429,-0.063886,0.12216,-2.0141,-0.87133,-3.1737,6.4334,-2.4748,-7.6732,
-3.1734,-0.84546,1.4815,0.10068,-21.7793,-3.2523,-5.3625,3.0071,-0.92914,4.9653,-3.9473,10.3859,1.048,-7.2131,
-2.7418,-4.8919,1.6333,-2.5567,-30.8367,-5.7085,-3.8357,0.17537,-5.9348,2.0165,-9.7363,6.1476,-4.0764,7.3197,
-1.8542,-3.3933,0.33028,0.24804,-43.0865,-6.0886,-2.8824,-1.5221,-9.6763,-2.2021,-6.0184,2.6455,-3.5906,14.9554,
-1.7431,-2.2256,-5.4739,3.6074,-52.1911,-7.6517,-8.494,-0.94912,-7.1676,2.7505,-1.3192,3.9328,5.3017,3.4526,
0.53061,-4.7431,-8.7609,3.15,-38.2134,-5.9878,-2.9229,0.79506,-5.5324,5.2366,-3.4092,3.4554,1.3682,-0.85191,
2.186,-4.6995,-4.1379,-0.65444,-34.2334,-5.8695,5.2062,0.98832,-5.9236,0.34313,-2.4813,1.5613,-0.88306,0.88643,
1.5729,-3.9356,0.44872,1.7954,-46.2794,-15.1583,-0.89077,-3.4093,-5.568,-1.6057,-2.8148,1.4676,5.4364,1.3152,
3.407,-5.1455,1.3859,1.2055,-57.6026,-20.0332,-0.83709,0.65188,-1.8597,1.8649,-2.6457,3.7899,3.6642,0.27217,
2.7204,-4.3551,0.33865,-4.6516,-57.7619,-20.7596,3.0693,3.987,0.18032,1.7532,-0.076583,4.5266,0.070143,-5.5285,
-0.094168,-2.4063,-1.3687,-8.4696,-64.1783,-21.201,-0.24812,-1.3137,-1.518,-1.0033,-1.7594,1.6037,4.1631,-1.5816,
1.1165,-5.8776,1.3648,-14.4696,-69.7274,-23.0627,0.48989,-6.2968,-4.0782,-1.1843,-4.3052,0.78389,4.6364,9.8413,
-1.1196,-10.5866,1.0419,-15.7706,-78.8001,-25.2943,2.1477,-8.5701,-10.3412,-2.8004,-4.7698,2.9065,4.5992,2.7433,
-1.0524,-6.577,-0.46686,-7.5935,-82.2673,-21.8485,9.2497,-3.7175,-8.2747,-4.0787,-0.62722,3.214,9.6259,-8.5085,
2.8671,-1.3616,1.4893,-4.2454,-76.8493,-16.6812,10.6229,-0.60196,-1.9936,-3.3516,0.37428,1.5749,1.8175,-7.0341,
0.52546,-1.5209,1.641,-8.0885,-81.156,-21.2239,-1.3431,-3.2174,-4.5251,-1.4637,-4.2275,4.1315,-2.3889,-2.9967,
-2.1569,-7.9374,2.748,-6.8796,-90.3866,-25.9758,-1.9852,-1.8188,-5.4587,-0.65229,-0.84055,0.2689,9.0828,-6.4321,
1.106,-10.5941,6.6805,1.005,-92.0733,-20.8018,6.0877,2.3877,-2.9618,-5.1927,4.2716,-3.3627,14.0815,-7.251,
-2.3351,-15.7433,1.4587,-4.8401,-96.1906,-23.4103,1.3838,-6.9149,-7.6048,-11.1481,-1.2876,-1.2329,7.4518,-3.4417,
-1.954,-16.9681,0.16636,-8.1651,-100.783,-27.5493,0.095981,-10.1149,-8.8357,-7.3457,-2.8971,1.9745,3.3893,1.3441,
3.7069,-8.9599,5.7,-0.20342,-94.977,-18.906,5.1519,2.3021,-4.6899,-1.8433,0.41019,-0.79549,-1.8753,-3.7978,
5.1714,-9.1459,7.5269,-0.43241,-96.7504,-11.2644,6.5298,6.2611,-0.79334,-3.9021,3.0364,-1.9528,0.88807,-5.2574,
5.1026,-11.7302,0.56783,-4.0219,-105.0454,-18.0604,1.0763,-1.5864,-3.3971,-9.6937,-2.2074,-1.5947,7.8247,5.4224,
3.109,-2.1085,-3.0819,-4.5032,-109.7089,-17.2175,-2.1215,0.19625,-8.2547,-4.5324,-7.6184,1.1523,6.632,5.8202,
-3.826,-3.9102,-0.0044564,-7.6075,-115.6599,-9.436,-0.54797,3.0765,-10.1698,-0.40403,-6.6793,3.9757,0.44954,-1.7599,
0.98283,-7.291,0.23678,-2.0898,-114.7459,-10.5571,3.0999,1.6871,-3.0519,0.82504,0.71131,4.4601,-3.6748,4.8532,
2.1292,-3.7201,-0.98226,1.651,-114.369,-16.4311,4.1192,1.8269,5.5671,5.8372,5.7303,-0.86923,0.64306,1.429,
-6.9167,-5.6663,3.174,2.7572,-121.6069,-21.9532,4.5954,0.99434,4.51,10.0667,6.5913,-0.57611,10.4864,-10.9493,
-7.7065,-9.9056,2.7426,4.279,-123.3488,-27.1435,2.6324,-1.7164,1.5883,5.8473,5.4729,5.4845,14.9189,-4.7487,
-2.1829,-4.7317,-0.55543,0.40684,-108.958,-23.3457,0.30533,-0.89053,0.76987,6.2194,3.9397,7.3246,9.4445,8.3107,
-2.0519,-1.0738,-2.9327,-0.0995,-102.4205,-15.1965,4.1429,1.573,-4.579,5.8462,-2.5636,0.61811,3.5752,6.8477,
-2.4107,-1.0089,-1.31,-0.09353,-99.1674,-11.3917,6.7873,1.4786,-6.7144,-0.77108,-1.9274,-1.8291,8.1814,-0.3116,
0.14404,3.3899,3.1069,-0.087919,-95.6279,-9.2624,2.0413,1.8719,-3.9014,2.1672,1.0803,-2.2013,4.798,-11.3801,
1.3405,6.3198,3.1612,1.1224,-97.3618,-8.4655,0.71377,2.4827,-1.9801,8.063,-0.18959,-2.7923,-2.9619,-6.1178,
-0.42719,5.2172,-1.1258,-1.5965,-100.9206,-10.1272,1.8758,-1.2817,-3.0663,3.4819,-1.3835,-1.4195,-0.13268,8.3493,
-3.5346,7.5558,-5.638,-4.6337,-102.8191,-15.0632,-4.2623,-3.8564,-9.3903,-2.2707,-4.434,-0.12951,-0.84808,7.7276,
-0.67142,11.1998,-2.1662,-4.5967,-98.8191,-12.9541,-1.355,0.47284,-4.7293,1.481,-1.9983,0.11969,0.4081,-6.8361,
3.2255,5.7073,-0.10783,-3.8392,-99.6386,-9.7665,2.5824,1.8905,-0.1072,2.8382,-0.91479,-4.7084,2.3116,-6.5464,
1.8271,0.78557,-1.7886,3.3815,-107.7603,-9.9034,0.25833,3.4643,-3.2338,1.945,-1.1004,-4.1845,2.8962,-2.0558,
-0.93452,0.49701,-0.47644,6.3117,-113.7074,-12.4427,2.412,1.5692,-4.2451,2.5512,0.65238,5.4661,3.4454,-4.584,
-2.3245,3.8419,-3.3397,2.5587,-110.2592,-12.6602,-1.5889,-4.3093,-5.4364,-1.9404,-3.2429,6.5846,1.3107,-1.8986,
-1.7028,3.1292,-2.6576,-2.4157,-110.3928,-9.0083,-4.8682,-1.6408,-4.6285,2.0321,-6.905,2.3329,-1.1783,6.8917,
-2.3236,-6.9409,1.1173,-3.958,-114.1331,-13.5295,1.9318,1.5911,-4.5918,7.9362,-5.2854,3.3983,-3.2768,4.7915,
-4.3536,-7.7296,-0.15482,-1.5511,-106.562,-19.2254,6.3954,0.77251,-5.5213,4.8087,-5.2094,4.8814,-1.8751,-1.0399,
-3.1282,-3.8911,0.33663,-0.49398,-98.7222,-17.5897,7.4577,-1.6842,2.5227,2.1098,-0.076392,4.5887,1.6116,-4.3517,
-1.2533,-4.381,0.5574,0.25856,-103.1632,-12.437,4.8406,-1.3422,7.915,-1.6322,6.4357,2.1438,2.7198,-7.706,
-2.1424,-5.5644,-3.8144,-3.1309,-101.7937,-6.3881,2.6225,-0.77926,5.5119,-1.0523,7.0139,-0.39499,-2.2637,-0.012819,
-2.9775,-1.3739,-3.1033,-3.9072,-93.7576,-8.8971,5.3574,-0.25034,5.6633,7.6882,5.6289,2.0391,-4.0558,12.5212,
-4.9683,4.7343,-5.0865,-1.9858,-97.5324,-17.7631,2.8666,-0.47652,5.5647,7.4681,2.6403,-1.6985,-4.0537,2.8521,
1.1144,8.7886,-1.8893,-5.2411,-105.7805,-12.8414,0.76638,3.8904,5.7128,5.0913,5.8559,-3.5248,-2.3642,-8.8882,
3.2167,5.1278,-1.0526,-5.6495,-113.5336,-8.4555,-0.48489,1.9697,6.0929,5.9911,3.8173,-3.5547,-5.8378,-4.2575,
-1.5558,5.0613,-3.1588,-2.6592,-111.7831,-12.5277,1.2317,-3.2099,8.8606,6.3548,0.93696,2.2024,-6.2106,-2.3151,
-1.9446,6.2036,-0.076977,-6.3563,-113.7534,-15.1502,3.0857,-4.4633,10.7393,4.0451,5.2193,3.9982,-2.9457,-4.1042,
1.5465,2.9394,2.8202,-4.5286,-121.0282,-14.2412,2.4186,-2.2673,6.2386,2.3566,4.9061,-2.9901,-5.661,-5.3042,
-0.71545,3.004,1.9276,-2.5697,-118.707,-13.1458,3.4788,0.037866,7.0696,1.4918,3.4069,-2.0878,-1.7059,-12.4577,
-4.2877,2.5825,-2.2852,-4.5849,-117.6104,-15.4903,2.065,-1.6514,11.7068,0.67919,5.3714,0.6888,4.9037,-4.7206,
-3.5485,-4.3209,-5.0406,-3.8274,-124.6538,-20.8274,-0.9514,-5.4087,11.4868,1.6028,6.4954,0.64747,3.6456,9.6626,
-7.6744,-9.3643,-4.2562,-3.5982,-127.1772,-26.3266,-4.2688,-6.5309,12.7253,3.9167,10.444,-1.3196,-0.42954,7.034,
-11.5522,-12.1769,-3.5189,-0.48981,-120.9928,-26.1933,-8.8329,-5.6567,13.4081,7.0562,14.1557,1.1697,-0.40376,-3.9929,
-8.9307,-15.3024,-4.2719,-2.8708,-120.4819,-25.5858,-12.1595,-7.2457,8.265,5.6687,6.5577,4.4742,-2.7899,2.5134,
-2.3693,-5.4666,2.4924,-0.52892,-109.1557,-22.8454,-5.8864,-2.7131,8.9744,3.6414,2.0669,7.8212,-3.3454,4.5318,
-9.6987,-3.4512,-0.79043,-7.4868,-104.2933,-23.1616,-9.6303,-3.2735,9.1591,6.0742,2.666,6.1469,-1.9396,-0.80159,
-17.5529,-12.1622,-13.5175,-18.3663,-112.1357,-25.3874,-19.8987,-7.6563,4.5122,5.4688,3.7113,0.23444,-1.5823,-2.4407,
-2.3998,1.8239,-6.6809,-5.4537,-107.215,-19.7668,-12.1973,-0.20755,5.9287,6.8279,8.5499,6.7279,0.68183,-4.4634,
3.4083,6.294,-2.1824,-3.9214,-88.4899,-20.2678,-9.778,-2.364,6.778,9.5515,2.4935,10.4218,-4.9025,-5.8826,
0.070572,5.6752,-2.2927,-4.4093,-85.8318,-16.8828,-9.9145,-3.9096,8.0583,13.076,0.65688,7.6271,-6.7777,2.9058,
4.8868,16.9041,-7.4575,-5.1088,-80.2002,-10.085,-6.9097,0.18109,-0.13815,3.1321,-1.311,3.7952,-11.6735,-4.9811,
15.6808,29.9898,-4.1176,-6.2485,-68.6393,-1.2852,-2.6383,6.4372,-3.5039,-3.3223,-4.6068,7.4239,-12.4193,-4.2003,
12.8118,32.4085,-2.9066,-8.2838,-73.1975,-5.0645,-11.1571,0.74832,-9.5601,-8.4256,-13.4889,-2.1806,-13.6023,2.3187,
21.4431,44.564,2.8114,-1.7612,-55.0674,-3.5553,-2.5339,4.8008,-7.7817,-8.161,-6.1721,-6.1471,-6.2783,0.0099332,
34.2565,55.9901,2.6427,-4.0656,-37.6633,-3.8239,3.8851,8.3696,-6.8329,-10.0815,-6.7656,-3.3681,-9.276,-4.8109,
33.5264,57.4512,-4.7469,-12.981,-49.5035,-15.1639,-10.448,6.9028,-8.3509,-6.1024,-17.4472,-4.1301,-15.4686,-3.0762,
32.4792,54.4861,-0.12335,-10.7558,-60.6333,-21.0029,-11.6293,12.7552,-5.4397,1.4946,-10.6158,-6.7749,-9.7198,-0.48153,
33.4227,56.0374,2.7763,-2.8799,-60.2495,-22.1531,-4.1824,13.4364,-8.9699,-7.272,-8.0504,-10.7065,-13.9571,0.029524,
28.7658,50.0241,-1.4876,-2.9481,-66.0345,-27.3314,-8.0293,9.0148,-10.6009,-14.3079,-16.0035,-11.2694,-20.1095,4.1251,
25.5943,42.2021,1.494,-5.1811,-76.1725,-35.3323,-9.9574,10.8842,-6.5901,-7.1822,-13.1149,-7.2185,-11.6719,0.98531,
23.3353,38.4647,3.0915,-0.29092,-85.7021,-39.7203,-7.1908,13.8466,-4.5075,-2.6539,-7.2663,-1.7242,-2.5359,-3.1712,
14.4633,26.7568,-1.1913,0.93183,-93.3342,-51.0754,-3.1439,12.2924,-5.9243,-4.1819,-6.5893,-1.3798,-3.1066,-3.2219,
10.4621,16.7157,3.4595,3.0451,-88.939,-62.1108,4.9984,15.1703,-5.3279,-3.69,-1.6147,-1.5379,0.21325,-7.1259,
6.4599,4.6256,3.7338,-1.4764,-97.7027,-72.4842,5.6624,9.9218,-4.5263,-6.3612,-3.446,-1.9276,-0.76387,-7.1807,
5.3496,-5.0522,1.8228,-2.1105,-105.9405,-76.0891,2.1898,1.8549,-4.4954,-4.774,-6.8544,-0.12495,-9.6359,7.3501,
4.0645,-4.2669,2.1956,1.3904,-94.7638,-71.524,3.0221,5.5998,-6.636,-5.934,-5.4791,-0.59962,-11.95,11.8505,
1.8922,-2.5649,8.3306,2.753,-89.0778,-71.5706,11.0357,12.4948,-2.8637,-6.5421,0.63402,-2.4916,2.867,-2.9605,
3.9479,-6.0264,9.9995,6.2032,-91.6873,-68.9636,9.6507,10.0575,-1.0046,-0.60594,-0.60932,-2.1011,9.082,-12.0629,
1.783,-13.3773,3.1332,1.9749,-85.2215,-64.3437,7.6256,3.6697,-5.2829,0.39451,-3.947,-2.4572,0.8245,0.23031,
-0.49334,-14.2622,3.6684,-3.2055,-79.3855,-58.796,13.6758,4.1726,-4.7247,-4.2087,-1.5408,-3.0329,2.462,-2.4348,
0.74155,-10.7549,5.6174,0.12028,-79.6836,-52.6172,14.5424,6.0914,-5.6465,-7.5711,-4.5818,-7.9122,3.0372,-11.2064,
-0.7492,-12.5202,5.2804,-0.36887,-81.1696,-49.4602,12.2236,2.8334,-6.754,-6.6349,-1.8968,-11.2938,-1.4833,-2.8212,
-3.8377,-13.4557,3.7583,0.8581,-85.217,-46.7335,12.6951,1.9405,0.15918,-2.6214,3.7606,-2.6625,1.7391,11.4481,
-6.9817,-14.0949,0.64047,-0.63942,-92.1553,-47.7857,9.523,3.2701,4.9701,0.42818,-0.80309,0.38957,5.4909,6.061,
-5.8397,-13.4899,6.1459,-4.6982,-89.7593,-47.0879,8.2289,6.6896,5.877,0.64322,1.8964,0.125,7.3309,-1.7743,
-7.6587,-15.8138,2.6439,-6.5857,-88.9532,-46.432,5.5658,1.2267,1.9092,-2.5286,3.4696,0.3587,4.2397,-1.909,
-5.5119,-9.3218,-2.095,-5.95,-84.8218,-41.4769,5.4728,0.42977,3.4814,4.6125,5.4302,4.4345,6.1545,1.3386,
-3.7352,-2.9777,-0.52278,-4.1465,-81.6604,-39.47,6.1086,7.1527,1.8265,7.7104,4.1407,4.6506,6.7493,-1.1517,
-4.4752,-7.1376,-1.4555,-1.4874,-82.0632,-42.8866,7.1881,8.1695,-0.69348,0.016741,0.99998,0.51497,7.3085,-2.0467,
-3.7245,-12.0117,-3.7785,0.52982,-81.9601,-44.1701,8.6852,5.269,5.1329,-4.3224,0.93975,-0.96196,5.9058,6.2711,
0.83753,-5.5062,2.233,5.8009,-79.4524,-34.2888,9.1282,10.7381,4.8252,2.6857,3.2942,-1.8683,3.1416,12.6435,
-4.9973,-9.5146,2.5809,-0.81412,-82.8805,-34.642,3.2779,6.237,-8.9621,0.59633,-2.2066,-8.0232,4.3989,-1.1305,
-3.2512,-8.9437,4.3543,-1.7291,-68.2664,-35.9375,5.4913,2.9707,-4.0861,-0.40378,-2.0742,-3.685,9.4376,-9.2574,
3.6923,-0.21196,5.0573,2.7129,-55.4936,-31.8531,9.5006,7.6127,5.8005,1.5491,0.94279,-2.9819,3.5687,-0.50726,
2.9891,2.2107,3.7898,-0.82407,-66.264,-28.9778,6.5202,11.4945,3.0421,-1.4361,0.88645,-10.5156,0.94423,2.4155,
-0.80569,3.2833,1.3933,-2.9438,-70.6033,-28.9263,0.5854,5.7436,-0.27343,-1.109,-2.3002,-3.8591,9.3237,-1.3449,
-1.9626,1.881,-3.2701,-8.3108,-57.9314,-29.3599,-0.65502,-0.14507,0.94781,4.0188,-4.3318,3.8438,5.1489,9.5821,
0.083307,-2.0882,-2.5919,-8.2941,-55.9016,-27.1164,4.205,3.72,1.8548,4.2596,0.74879,3.6136,0.50116,15.7561,
-4.5012,-7.5063,-3.6415,-6.5914,-66.6475,-27.1764,0.81944,0.8455,0.056521,-1.5394,1.9089,1.7094,4.5687,0.71069,
-2.062,-9.707,2.603,-2.5805,-63.9742,-24.341,1.9756,-1.3739,2.2223,1.6865,-0.37477,-0.56236,4.0536,-5.9604,
1.436,-10.0892,7.7492,4.805,-53.8692,-23.8446,7.1594,4.4929,1.6068,2.5494,-2.2802,-4.8672,-1.9744,3.5561,
-2.9883,-9.9655,1.9819,4.5169,-64.1344,-22.8957,6.2477,8.0799,2.9569,-3.3884,-0.21547,-1.2005,4.4108,-4.3699,
-3.5321,-9.6088,-2.2346,1.5941,-67.2762,-12.1221,1.7753,6.3896,5.9127,-3.4263,1.9669,2.4868,13.5464,-4.3489,
-5.4896,-10.2373,-1.3774,3.1859,-50.4652,-3.4408,0.94563,4.8011,-1.9141,-2.9795,-2.2487,-2.242,8.1541,5.3123,
-8.2932,-10.8284,-1.0538,3.7181,-42.8578,-2.5115,4.5048,3.7902,-5.4142,-2.0774,-1.3905,-0.90215,2.6031,4.7526,
-5.6267,-11.3837,-1.7137,3.2538,-54.3863,-3.5659,0.13644,1.8753,1.4179,1.1805,4.7183,0.83898,5.5802,2.2981,
-2.397,-13.5932,2.7274,4.5044,-60.8848,-5.2801,-3.7281,1.7628,13.3844,4.4837,15.5224,-2.1039,11.03,8.4267,
-10.4479,-22.9005,-0.32827,3.2703,-62.0522,-14.1223,-5.4326,-6.5377,15.9553,1.8045,18.9294,-2.9415,9.8862,6.4748,
-8.8567,-18.634,-1.2724,6.4485,-62.1852,-14.2389,-0.28597,-3.2529,13.0703,4.1068,12.9734,2.5376,9.7755,-4.0366,
-2.541,-8.3571,1.2138,4.1332,-60.8645,-7.1182,5.0336,4.6548,9.8757,4.8245,6.4102,-0.98886,7.7424,-12.9532,
-2.8707,-7.3736,0.65881,4.8493,-59.623,-2.3526,6.1776,1.9652,8.3191,3.0886,6.9896,-0.92976,5.3495,-5.9097,
-6.3136,-11.0287,-5.406,-0.021183,-56.2865,-3.4165,0.74597,-6.1063,0.83026,1.2163,3.437,7.08,-0.99682,8.5449,
-5.2117,-3.8593,0.46171,-6.5276,-50.7402,-2.9703,-0.98624,-4.0529,-5.2453,2.8303,-1.8307,7.8603,-5.5165,6.4657,
-2.4886,3.6029,3.3263,-4.6895,-46.2495,-3.2743,0.51896,-0.91742,-3.9665,4.5889,-4.6131,3.0501,-6.1496,-5.0093,
-4.2677,-4.8082,-3.14,-5.8546,-45.8849,-5.0062,-2.8864,-3.7547,-0.3543,6.2415,-0.9621,3.3493,-1.4421,2.04,
-6.1806,-6.6887,-3.6748,-4.2978,-42.8906,0.83798,-4.8826,-0.87806,-0.091844,7.5545,0.78308,3.3895,0.33142,4.5689,
-4.8459,-1.949,-4.9001,-2.1122,-40.3174,5.126,-3.1434,0.62088,-2.4969,3.7268,-1.1921,0.77554,-4.5087,1.4022,
0.74751,-4.7241,-3.6422,-5.8419,-43.201,3.3722,-3.9191,-2.3089,2.9555,4.467,2.2534,6.5136,1.064,8.5489,
0.46146,-7.092,-5.1107,-7.1783,-49.5268,-0.44532,-11.6375,-5.3036,4.4657,5.8865,2.8413,6.8459,6.0621,7.7948,
-1.2535,-7.3899,-3.1173,-3.1322,-52.0988,-0.65957,-6.3599,-1.8519,1.0642,4.8099,3.8762,-1.0367,2.5649,0.81964,
5.8116,-5.7412,4.542,-3.1853,-43.9112,1.0672,2.4578,2.3566,1.7237,4.7627,1.4744,-1.2154,-3.6146,-4.7731,
6.6685,-1.7811,2.1001,-9.5018,-32.3585,2.6902,-4.1974,-4.2925,3.3073,5.682,-4.1574,4.4013,-1.7107,-6.6557,
1.9293,3.1458,-6.7027,-15.1985,-35.2377,1.5647,-9.7304,-8.3735,-0.2658,5.8228,-5.8364,0.28065,3.6943,-0.472,
2.5369,9.947,-2.6852,-12.1174,-37.2208,4.6043,-6.013,-3.7738,-2.419,6.6787,-4.2809,-4.3155,4.678,5.5819,
-0.74854,7.6631,0.12681,-12.5954,-39.5673,4.0868,-7.3397,-4.7524,-1.0688,7.0011,-5.7115,-2.3696,0.29972,-2.2251,
-2.873,3.1058,-3.0136,-9.1884,-44.1826,0.22644,-7.1401,-5.6723,2.611,2.9659,-1.7532,-1.0223,1.0049,-1.8504,
-2.2187,4.8476,-1.8689,-4.7807,-41.0497,2.141,-2.3733,-0.99367,5.3464,1.8236,2.2079,-0.96098,7.6935,5.9734,
-2.0856,6.9673,1.1357,-8.8322,-36.6586,5.387,-2.2309,3.8867,6.4718,2.1961,0.62966,-0.42139,1.4473,-8.485,
4.3065,10.8876,3.4777,-2.5177,-36.8694,8.4378,-0.1689,5.5817,8.4941,0.13617,2.0381,1.0502,-5.8704,-16.5323,
2.8431,6.1368,2.5459,-1.6435,-39.7187,5.7626,-0.88189,-4.1535,3.8869,-1.559,1.1927,-1.6642,-2.8668,-1.4403,
-6.4868,2.3944,-1.9454,-7.3297,-36.8534,1.5602,-2.275,-11.6168,1.2433,4.8013,1.1209,-1.0822,4.0538,10.8183,
