"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
2.7864,-10.6827,-2.8171,3.1892,-8.3794,-17.3744,-1.7728,-0.74512,-3.7868,-9.5278,-4.694,1.6251,2.6088,4.7227,
3.8242,-6.9085,-3.8531,1.3108,-6.069,-14.1626,6.7695,0.98705,-5.2466,-13.0537,-4.1716,1.7688,5.1036,-3.9965,
15.1642,3.1472,-0.72963,8.9447,5.3822,-3.6721,2.9891,5.2659,-0.59373,0.2628,0.41722,7.447,7.6896,-6.649,
11.6028,4.1632,2.9296,9.6129,0.47949,-4.6571,-3.2163,2.2989,1.1291,1.9343,0.15122,5.7949,8.915,0.73977,
4.8813,1.7445,4.9232,1.0826,-5.0927,-8.9567,-0.85389,0.47394,-4.482,-10.4741,-4.4374,-2.5063,2.3548,0.93658,
11.5778,7.1834,3.9044,4.6331,-1.6536,-3.3581,5.7053,4.5429,-3.0078,-12.9787,3.3007,-3.5612,-0.43758,-7.5557,
9.1962,4.583,0.054973,7.0064,-2.7595,-0.50526,0.78344,4.5115,2.7161,-10.5129,9.6104,-3.5883,7.5426,-6.3793,
4.547,2.6208,0.77457,8.7552,-0.90712,-0.23398,-3.8433,4.4813,4.2403,-8.6769,3.4901,-1.6862,15.5258,7.7418,
4.7561,2.946,0.7281,4.8554,0.11163,-4.0763,1.6899,0.35649,-4.2088,-12.0127,-4.4321,-3.0309,7.8458,4.8672,
5.4349,1.3227,0.68464,1.6718,1.551,-5.2778,5.9271,-0.14706,-1.064,-11.2921,3.0645,0.043281,2.5541,-2.6555,
-0.19387,-2.613,-4.6591,2.5358,-2.8804,-4.4792,-5.0334,-1.1026,0.92804,-12.0604,4.3269,3.4151,2.8832,-2.0142,
2.2283,-3.9021,-4.8615,3.8299,-5.1177,-2.2822,-5.6957,-0.55402,0.87236,-13.7474,2.1391,3.2102,8.0129,0.034838,
4.7455,-3.4272,-0.95459,1.9127,-1.6774,-2.8684,-2.7026,-0.28004,3.4713,-8.343,6.5902,-0.1161,9.701,-2.6186,
2.2916,-1.0524,0.78991,-0.37124,4.4488,1.8834,-5.674,-1.4681,2.5397,1.5576,7.882,-0.3501,4.0573,-1.2562,
0.2257,-1.4714,-2.6322,-1.7955,2.2534,2.7345,-1.4774,-1.8626,-5.3257,2.4282,1.1424,1.1169,-1.4886,0.26523,
-0.75171,-2.347,-6.3302,-1.2053,-3.6663,-2.7322,1.5038,-3.6786,-8.3801,2.7645,-6.157,3.9424,4.3853,-2.1608,
0.73988,2.1324,-4.0224,-0.16892,-3.9281,1.7703,-6.299,-3.94,3.2097,10.3116,-3.8592,10.4546,13.2815,0.86113,
-0.26906,2.4861,-2.817,-0.64094,-7.549,4.074,-10.2596,-2.7395,3.4993,8.2464,-2.664,11.7553,6.6998,2.7374,
2.3986,3.0603,-2.407,3.0129,-3.9626,5.9991,-0.72594,3.4504,-3.2182,5.1005,-1.7808,9.3632,3.1643,0.88595,
3.701,5.2868,-0.81629,3.7965,0.13157,6.6031,1.2458,4.6896,4.2053,5.2769,-0.22767,6.3913,8.2771,-2.5412,
-1.1008,0.39033,-1.9726,2.3634,-5.4199,-1.7469,-8.2289,-4.5098,7.0865,0.38053,-3.8294,2.3924,1.7549,-3.1121,
2.8218,-3.4897,3.4486,4.15,-7.0232,-5.0163,-1.4685,-3.7571,3.287,-1.5703,-0.70738,5.1411,1.6494,4.3057,
3.3757,-2.0753,3.4824,5.588,-6.8425,-1.1001,3.1987,0.083544,-1.9716,-6.0556,1.9864,-3.1213,8.0581,-1.0145,
5.1013,8.1726,1.8277,10.5554,-1.1298,7.1606,0.11472,2.0067,2.9669,-0.87197,3.7954,-4.3803,9.9852,-1.4356,
1.1798,5.0307,-2.3798,2.4503,-3.7131,3.5979,-6.882,-2.211,-0.82651,-0.57869,-1.9759,-2.9122,1.9139,1.3016,
0.1447,4.2469,-0.79073,1.8208,-4.9366,3.3821,-3.5771,1.2961,-4.1514,-1.9902,-3.3036,-2.2555,1.799,2.6698,
-0.34569,4.9562,1.1851,4.1219,-6.0864,-0.19508,1.9404,1.7005,1.8825,-1.8706,-0.69507,-4.5306,5.0658,0.099704,
1.3623,1.0434,2.8013,7.9724,-6.926,-0.90674,1.5831,0.87509,6.3493,0.8932,2.4801,-2.5715,9.3411,0.81662,
2.4851,0.25768,2.392,9.663,-4.3416,6.1373,0.76494,2.51,1.8708,1.0803,1.1258,-0.24781,11.9139,2.9366,
0.16711,2.8935,-1.8487,1.6117,0.016525,5.5283,-1.4499,-3.1844,-1.3747,0.77479,-1.1107,-0.95608,7.1019,1.0734,
1.8443,5.3715,-1.0148,5.1304,-3.118,-2.7571,-2.5682,-7.0907,-0.087414,-0.95892,1.6071,-2.5859,2.5785,-1.1602,
3.6618,1.6747,1.4562,8.1966,-4.8591,-5.4842,6.7449,-1.3626,-0.082168,-7.1684,2.9569,-6.2872,11.1004,-0.12626,
-0.65522,-1.5592,-2.7285,-1.2128,4.8325,-1.5397,8.9913,-2.4861,3.0562,-9.3894,-0.83594,-8.561,16.4604,-0.84204,
-5.9183,-1.4654,0.80939,2.7161,-2.2062,-2.4114,1.7032,-2.3367,11.0678,-4.4874,1.6246,-4.1912,13.0624,-1.7556,
-7.4919,-9.5727,4.6172,7.8558,-16.1738,-11.426,-1.2915,-1.2327,7.5112,-1.8081,6.8293,-2.9759,7.4579,-0.20402,
-4.6318,-9.9622,-1.4444,3.0461,-3.5135,-10.7402,3.6067,-5.0151,-2.0985,-3.1458,2.0812,-4.2431,3.1541,-0.67371,
2.3948,2.2045,0.088295,2.8631,10.7973,-5.2753,13.0315,-4.714,1.884,-2.4749,1.4746,-0.61431,6.8215,-2.5617,
4.6612,1.5903,4.9037,3.1737,24.2495,-19.0588,16.106,-7.3236,1.771,-2.8084,3.7963,-4.9158,6.4122,-1.9256,
5.8276,-3.3256,5.5736,5.8751,36.8945,-32.0153,17.0676,-10.2584,-2.1919,-1.1938,4.0507,-8.9594,6.0272,-1.3284,
10.2987,-1.1979,5.7211,6.005,48.7808,-25.997,17.0078,-11.0892,0.83215,0.80599,4.7715,-4.0835,12.4145,-3.1769,
11.1268,1.7663,3.9318,4.1982,59.954,-26.8475,15.0228,-10.4241,2.2283,-5.0272,3.5211,-6.2488,13.1156,-2.9865,
10.2182,5.7576,2.0087,3.7054,64.6719,-30.2979,12.9166,-8.5933,1.3717,-6.4123,3.0689,-7.0787,10.6415,-2.5659,
7.6771,8.3049,1.4064,1.0731,58.8637,-23.1774,13.1057,-8.5594,0.8072,-2.1714,1.9206,-5.6899,10.4852,-3.376,
6.0112,7.5652,1.0806,4.1418,51.7164,-15.7612,12.5603,-9.7331,2.446,0.61042,0.11818,-7.0358,8.6508,-2.4506,
7.0966,8.5573,2.9442,4.8574,47.167,-14.3336,9.3964,-8.185,2.299,1.5374,-0.85301,-4.6856,0.4187,-0.85749,
9.0811,10.4542,3.7317,3.6018,41.4446,-16.3659,5.9403,-3.3558,-1.2132,1.4454,-1.7659,-1.0298,-1.0524,-1.7701,
8.2948,10.5499,2.7844,4.591,40.1633,-16.5892,10.1636,-2.4311,1.0288,4.4917,0.50919,-3.1372,9.857,-2.3868,
3.7,7.266,-0.033983,1.6642,36.0665,-13.9064,13.6509,-5.4185,1.2083,5.4277,1.2018,-8.0109,12.3988,-2.9667,
6.1293,9.9633,1.1736,4.6976,29.8049,-9.4566,10.6629,-2.9245,-1.9975,2.9327,1.3709,-4.8789,8.5216,-0.61935,
6.7257,8.8834,3.0311,3.9336,24.16,-12.7458,4.7203,-2.2668,0.53225,-0.13557,0.32451,-3.6221,10.4207,-1.0644,
3.1889,6.6634,0.67987,0.56434,23.4335,-11.2579,6.6065,-3.8178,3.1516,1.0776,-1.3824,-1.7173,10.5186,-3.1699,
2.5154,9.1559,-0.32502,-0.43362,26.3661,-2.3875,10.5486,-2.1427,-0.41168,7.2797,1.1109,1.76,2.6564,0.39499,
-2.215,1.6169,-1.0282,-6.4329,19.7226,-7.3057,2.4441,-6.1117,0.81808,7.5661,1.2854,-0.51455,-1.1182,-0.83377,
0.087014,-3.0599,0.72073,0.94247,13.4776,-12.411,0.61025,-9.36,8.2408,10.7275,1.9312,2.1674,7.385,-1.5071,
4.4203,-2.3941,1.1592,3.7782,10.2586,-9.7381,5.8761,-7.3524,4.3721,9.6017,1.8156,2.0371,9.3518,0.029352,
1.7445,-2.2505,3.0178,-0.7868,7.2329,-8.19,4.0772,-1.1271,-0.71091,8.5437,2.1886,0.95104,8.3088,0.99192,
-1.4932,-5.2489,1.1495,0.4657,1.7373,-12.76,0.21718,-0.33612,0.53704,8.272,2.2982,0.65301,8.0512,0.2095,
-1.4036,-6.8622,-1.8115,2.8479,-0.29514,-11.9944,1.6504,-1.2803,0.98675,4.4012,1.6784,-2.7606,7.5681,0.67887,
-1.0784,-2.3531,2.3945,3.8818,-1.9647,-4.7671,3.2386,3.8582,-0.75968,3.4143,-0.10954,-4.2822,5.9088,1.361,
-4.3881,-1.7295,1.2865,-2.6176,-9.0772,-4.481,-1.294,1.2166,-3.6062,0.31689,-4.4413,-4.0253,1.2159,2.2437,
-1.4733,1.5073,0.96839,-0.7733,-1.5431,-0.59675,1.4347,-1.0256,-1.7026,-3.7995,-1.5237,0.79599,4.2765,8.6166,
-1.8673,0.45296,-1.4998,-1.2088,-0.4862,0.40315,0.86669,-0.00015839,-4.4929,-7.4279,-3.3605,-0.69803,2.0917,7.1352,
-4.8883,-1.2614,-2.6147,-6.198,-6.9645,0.13799,-0.3906,1.6871,-5.9101,-3.3668,-4.8461,-4.2716,-1.1673,2.6102,
-4.3543,1.4656,-1.7351,-2.6928,-3.8958,6.1553,-2.0542,-0.10114,-6.761,-6.7804,-4.3141,-6.1847,2.036,-0.6801,
-1.6824,2.8239,1.2615,0.84318,1.1587,11.0888,-0.0027203,0.38686,-6.3549,-11.6758,-1.1628,-2.4391,6.2526,-1.1212,
-1.8227,0.48507,1.4265,-2.8226,-1.5622,5.3616,4.0946,-0.35948,-3.8047,-10.7345,-0.85225,-3.0159,5.1543,1.1154,
-4.8468,-1.7132,2.0643,2.408,-1.2275,-0.021564,3.126,-0.57888,1.9672,-11.2953,1.368,-8.3786,5.086,2.7353,
-9.1353,-13.421,3.1453,2.5045,-5.7331,-7.4921,-0.67699,-5.6058,1.6082,-13.2691,7.3115,-13.4195,6.4681,-3.4544,
-6.177,-12.1333,3.9209,2.3542,-11.1737,-8.0066,1.7738,-5.7514,0.54739,-4.2778,9.7653,-9.2399,3.6694,-4.6929,
-4.6013,-1.5236,2.4806,0.52594,-5.9242,-0.53661,3.8367,-2.2731,1.7196,3.4504,3.6356,-1.2139,-0.16594,-0.79616,
-5.5303,2.1834,3.0549,-0.22874,-0.98925,1.665,2.8834,0.51464,0.41137,1.074,-0.67969,-0.89985,2.0134,-0.50719,
-2.7881,3.4985,0.46122,2.1953,0.99853,0.60099,-0.66384,2.8941,-4.4338,-4.7748,-4.0136,-7.5945,2.3743,-1.9233,
-4.0669,3.2888,-5.3513,-6.1313,0.93885,4.9035,-4.9626,-1.1361,-7.0601,-2.0779,-8.5933,-6.1748,-4.0344,2.5307,
-4.787,1.645,-3.1018,-4.7993,-2.9741,12.8042,-4.1826,0.37851,-2.2979,9.6157,-4.221,6.729,-3.3107,14.9121,
-6.6691,-2.5509,-2.1925,-1.8601,-10.7496,11.3128,-7.0649,1.5609,-1.4369,7.8337,-2.2808,5.6021,-0.94264,11.3665,
-4.8225,-0.95178,-1.5788,-3.1945,-8.1762,11.5981,-2.7844,2.9132,-0.38659,3.9894,-3.1076,3.8199,-2.814,7.3103,
-5.7387,-0.65347,-2.2072,-2.7621,-11.3013,6.8047,0.51544,2.4973,-2.5328,1.5807,-2.6804,1.9038,-6.2608,8.0763,
-5.6351,-1.3374,-2.7979,-4.7653,-15.6847,1.8169,-3.1307,3.0705,-5.0321,-3.5756,-1.7964,0.10207,1.1044,3.9765,
-3.6098,5.2503,-2.3891,-4.2384,-6.7899,8.6977,-4.6301,-0.24671,-4.0069,-6.4946,-0.96575,0.81931,4.6536,-2.77,
1.1859,13.8531,-0.55873,2.5232,3.0173,16.1294,2.1554,-0.47311,-0.15125,-2.4897,1.2611,3.421,3.1693,-2.3626,
-2.7414,12.5403,-1.4893,-0.52007,-3.43,8.8953,0.58009,1.9656,-1.5882,-4.7502,-0.7425,0.80586,-0.877,-6.5594,
-5.4692,9.8594,-2.846,-2.8992,-9.9729,2.0949,-6.2034,3.7757,-3.9033,-3.983,-4.5541,-2.1348,-9.9836,-6.1656,
-6.8283,5.6529,-4.8444,-5.8583,-14.4357,4.1383,-5.1083,-2.4764,-5.8382,-3.0212,-7.8963,-4.6578,-17.3384,0.22987,
-5.2135,2.18,-3.831,-4.7841,-16.2214,6.5414,-6.0073,-3.5329,-1.3908,-5.0093,-6.2174,-0.76359,-9.7903,1.9031,
-6.3465,-0.36093,1.2195,1.7699,-16.6939,1.3284,-13.8411,1.4998,2.5495,-2.2981,-3.4343,6.0311,-4.3822,-0.62123,
-8.8583,-1.3036,3.0746,2.1456,-16.1747,1.2485,-8.6723,0.44547,0.46786,3.1419,-2.7463,5.6693,-10.8682,0.8623,
-5.4342,-1.2254,0.96189,0.57064,-19.0606,3.1022,3.4172,-0.063191,-2.4523,-2.3488,-2.581,-1.4193,-13.1086,-1.1176,
-3.9031,-1.3926,4.0374,0.2952,-20.0859,-0.69957,0.07888,2.5919,0.34618,-8.7155,0.70708,-1.5754,-7.2607,-5.6301,
-8.4897,-0.34517,4.7595,1.7238,-17.4344,-2.5858,-9.0849,0.026281,0.80735,-4.3362,1.1466,2.8579,-6.3426,-5.7742,
-7.4983,-0.8064,1.5814,5.4767,-14.4606,-0.50268,-7.094,-0.45769,1.7228,1.2261,2.5236,2.686,-9.3365,3.2489,
-2.7101,-3.1681,1.4865,1.2917,-17.4494,-1.4364,-7.1503,3.9081,3.0657,-1.7395,2.3726,-3.7417,-13.597,5.4641,
-1.583,0.87811,9.5923,-1.6781,-25.0793,2.024,-11.5418,7.5302,-0.4925,-2.1173,-2.1083,-2.5531,-11.8171,-2.5763,
-0.76531,5.8869,13.5963,0.10961,-26.7078,10.3387,-8.6799,7.8015,1.224,4.0355,0.18715,5.5541,-4.1184,-1.2167,
-4.5753,-0.73286,1.2113,-2.3066,-24.141,8.2721,-10.5692,3.4771,1.633,0.4194,1.1403,0.40057,-9.1735,2.2308,
-3.8193,-6.4735,0.65671,1.6877,-14.0159,2.4732,-1.2584,3.7504,1.535,-2.0163,2.5181,-2.5164,-11.9976,-0.79559,
-5.2769,-11.1467,9.053,-1.0647,-16.308,-8.0391,5.325,-0.090071,0.23763,-2.1363,0.67978,0.76849,-7.6623,-8.2192,
-3.5143,-2.283,10.9202,2.8554,-16.2941,-2.7365,-4.1537,0.3975,0.2236,-2.9723,0.15683,4.0966,-2.3821,-3.8699,
0.31222,0.023373,8.578,7.2636,-16.0391,-3.2952,-9.9298,-0.83142,3.3434,-2.5527,2.3168,1.6814,-1.998,-0.022508,
-2.599,-11.0653,4.2064,2.9714,-21.3437,-17.0772,-4.0318,-4.156,3.6248,2.9026,3.6236,-0.34766,-2.8424,-0.50309,
-6.5404,-5.3397,3.7131,1.1059,-22.2322,-1.9526,-3.0666,-0.29121,0.27379,5.38,0.75509,2.8067,-1.949,2.6606,
-7.5945,4.1395,4.4544,-1.8528,-33.4316,12.2645,-11.0775,6.4749,0.73953,-2.1738,-2.6644,1.6737,-11.4728,8.2853,
-11.2362,0.75767,-0.87409,0.428,-45.5257,25.6287,-13.5463,12.112,1.4185,-0.35619,3.039,-1.0778,-17.2919,9.9578,
-18.0336,-1.9391,-1.5448,2.0893,-56.8941,38.191,-7.6717,15.0009,0.12788,10.9936,10.8102,5.4946,-7.3365,6.7085,
-23.9415,-7.3664,-1.6931,-7.436,-67.46,46.9867,-15.1656,10.9674,-0.60269,6.2366,3.6541,5.4059,-10.0298,0.76288,
-18.1666,-5.9601,-2.0739,-6.5079,-75.9457,39.8292,-26.3067,10.7913,7.1462,5.8624,1.0247,5.0815,-21.4791,2.6453,
-20.2099,-6.3256,-8.9391,-9.2507,-72.112,32.378,-27.3796,6.0462,1.656,12.9823,2.6503,5.0178,-24.288,1.7635,
-21.8896,-8.3564,-12.2589,-10.6241,-62.9648,35.7377,-20.4344,4.2374,-7.1202,13.6494,0.56328,7.6091,-17.0463,1.1755,
-15.0326,-5.2035,-9.3542,-5.8888,-58.4638,36.2446,-18.485,8.5629,-2.5956,12.5894,0.77045,13.1781,-13.372,4.7204,
-16.3,-4.6505,-9.5161,-9.1512,-54.7153,27.5622,-16.6532,2.5053,0.21096,10.629,1.9293,8.7717,-19.0774,2.2678,
-12.9115,-3.8891,-5.0887,-3.2994,-44.2013,25.9089,-4.0844,4.2832,0.19876,9.0274,2.7774,9.2097,-15.5226,2.1317,
-5.8703,-5.5844,-0.44508,3.165,-38.6571,24.3539,-6.25,13.1852,2.115,7.5214,2.1288,12.5135,-6.8785,6.824,
-9.1335,-9.8286,-0.65934,1.7703,-45.7375,14.9389,-14.7926,6.8505,2.711,5.3829,1.2782,6.7011,-7.6706,5.6917,
-12.9238,-11.649,-1.1017,2.6279,-41.065,12.1144,-1.372,-1.2733,1.5845,3.6137,3.1297,4.3708,-11.0672,4.3863,
-12.8712,-12.6373,0.16968,2.7117,-26.3088,15.003,4.2544,1.4546,1.7304,3.1564,1.7366,5.7962,-6.7873,6.7742,
-13.7867,-13.0844,-1.0458,2.7895,-25.4537,12.4156,-10.1009,-0.32033,3.7957,8.0282,-2.4649,4.7251,-2.7651,5.6449,
-11.9951,-11.8169,-5.8033,-1.2338,-32.1209,9.2605,-13.9538,-6.5676,1.6398,9.4747,-5.2091,2.0315,-6.4551,0.0035538,
-2.3576,2.9921,0.57022,5.3475,-18.8657,21.4791,0.98339,7.565,1.3002,9.1474,-0.3175,7.453,-3.417,7.4754,
-5.3494,8.4764,1.2591,5.7498,-19.9032,21.8773,-7.3915,9.28,-1.9111,2.0904,-2.4678,5.3183,-6.8276,8.2315,
-7.6795,4.8344,-0.50364,0.34356,-27.1446,15.0215,-8.1528,-0.19439,4.7115,2.6883,-2.0783,6.6869,-10.0329,5.0865,
-6.9776,5.2674,-2.1604,-1.3645,-17.0798,17.2535,-5.0123,3.4329,3.7057,2.7682,-1.7124,7.9727,-10.1541,2.1304,
-3.6666,7.8437,0.86149,1.1277,-3.0398,26.8234,-8.0858,12.8677,-0.85517,2.6019,-0.6456,7.4946,-3.2781,5.8588,
-4.6521,7.1323,-2.8058,0.81886,-10.8112,23.527,-3.5035,4.624,0.88314,1.7227,-0.84806,8.25,-8.1428,3.8202,
-8.7113,5.74,-4.0838,-2.1223,-19.8037,13.4382,0.56305,-1.4384,1.3121,0.17304,1.131,4.3805,-13.9212,-1.7116,
-10.599,6.3597,0.49982,-4.8873,-10.9025,13.5961,-6.2194,4.9146,-3.5867,-0.31905,0.099059,1.2254,-2.9628,-0.1629,
-9.7219,6.2194,1.193,-3.389,-9.0433,17.3598,-11.3896,4.379,-10.8435,-2.9512,-8.3428,0.91112,-2.5439,-1.3582,
-8.1745,4.8821,2.0855,-2.7035,-17.1776,12.4621,-10.2241,-0.70423,-8.2645,-1.3281,-10.7345,2.3025,-11.0681,-2.2408,
-5.997,4.348,2.2015,1.0739,-13.9777,6.6524,-8.888,1.025,0.18491,5.2593,-0.69067,4.8157,-4.3782,3.437,
-3.709,3.6052,0.14126,4.8659,-3.0159,7.6995,-5.4622,0.48159,0.65621,5.4257,2.7252,5.0087,3.1148,4.6771,
-3.9681,0.9785,4.9533,0.71776,-2.3528,5.7915,-4.6523,-5.814,-3.2398,1.7259,-1.7764,4.226,-3.3383,1.0222,
-4.9356,-4.1417,9.2356,6.2181,-14.0222,-4.4381,-5.0963,-5.2245,0.56979,6.2019,0.0172,7.5876,-5.3074,5.058,
-8.978,-14.9806,2.8966,6.3272,-18.9655,-12.3668,-4.3088,-5.3927,2.946,6.3119,0.49787,1.348,-2.5791,4.2728,
2.4069,-1.7893,8.2665,6.6704,-3.7276,2.4752,5.8321,1.9203,3.0102,5.6922,1.6733,-5.2408,3.1197,4.7394,
5.1548,12.4181,3.9143,0.0034578,10.5961,16.4267,3.5538,0.35903,-8.2574,-5.2548,-8.0683,-10.2288,-7.1906,-3.7399,
7.738,25.773,0.78694,-4.3351,15.7449,25.5643,2.3767,0.81988,-8.7259,-7.3497,-9.5119,-6.2406,-10.6155,-4.4794,
9.6841,32.1804,0.25756,-6.9673,11.426,33.1892,-0.65821,0.28852,-11.577,-7.8728,-11.834,-13.0972,-10.9427,-6.621,
10.7901,39.6498,2.8934,-5.8261,5.197,39.1518,-2.3062,3.8864,-12.0874,-5.231,-10.8827,-12.0702,-10.5273,-6.9469,
13.2762,38.9576,0.55066,-1.8611,3.1978,38.4899,-1.4444,11.607,-5.3366,-0.33788,-3.7223,-3.3923,-10.1367,-1.4684,
16.8179,33.2461,-1.4106,2.1069,6.3804,35.6986,2.4986,14.285,-0.19573,4.0212,-1.0884,-0.2962,-12.9029,3.9224,
6.1681,27.3947,0.12009,-7.6607,-1.2333,27.2899,1.3846,4.2691,-5.4864,6.6722,-6.3255,-4.617,-16.9492,0.79474,
-1.1921,23.5821,3.2466,-5.5136,-8.6311,22.5193,-1.8317,-2.0128,-5.8803,8.9232,-4.259,-4.5812,-12.799,-0.9404,
6.3515,19.9978,1.3644,3.7351,-6.426,18.0349,1.4114,3.1694,-1.4304,3.3259,1.058,-2.6188,-8.4154,-1.1252,
7.8983,18.3158,-4.0199,-2.2738,-4.1123,14.0605,0.84458,3.4614,-2.3087,-4.5862,-1.4158,2.3588,-7.9107,-4.9138,
0.67577,17.217,-3.2966,-0.69091,2.4012,17.073,-1.1341,2.2896,-0.72366,-0.93682,-0.36676,4.1457,-3.0975,1.6478,
0.63522,9.9175,-1.1706,5.1351,4.1853,19.905,-0.10215,5.5267,5.1043,4.904,6.4041,-3.8158,0.94471,6.8515,
7.8277,6.9121,-0.13625,4.8268,-1.3684,18.711,-2.5064,5.6772,5.2798,4.1276,4.5739,-6.9616,-4.8968,3.5477,
5.9123,10.8357,-2.5387,5.0191,-1.2863,24.3367,0.53652,6.3005,3.5172,4.3623,-0.52127,-0.27736,-8.4594,17.3146,
-3.3605,8.9803,-7.448,0.13868,5.7805,24.5638,6.5299,6.6454,1.6185,2.8953,0.2329,0.94457,-1.9263,30.3757,
-1.9539,9.6465,-5.3137,0.85349,12.4235,18.9924,3.4868,6.9698,2.245,1.0346,3.3526,0.6467,4.6975,36.1455,
-1.5957,10.273,-5.7178,0.56131,5.6526,15.2017,-7.5687,5.8287,3.3151,1.2135,1.9462,1.3313,3.2103,27.4692,
-2.4638,8.2104,-5.8571,1.0096,-1.4355,16.6997,-1.8119,8.371,4.5624,3.0688,3.7576,-0.19488,1.5715,15.2158,
-2.0748,3.6206,-6.7103,0.22586,2.2663,14.0108,9.1433,4.736,1.1554,-0.24855,4.7372,-1.3882,6.5391,0.20285,
-3.8789,-0.453,-5.3438,-2.6798,4.0583,4.9754,1.3634,-3.7434,1.0861,-2.1618,3.0067,0.14131,3.2542,-9.0888,
-1.7178,3.4303,-0.68461,2.3015,1.4047,3.7128,-3.5389,4.6762,5.3595,4.2342,3.7904,4.9533,-6.1003,0.61529,
-3.3019,0.091033,-2.3308,-0.48813,0.11509,9.0332,4.1452,6.5648,2.8683,2.7753,-1.0163,2.4865,-4.0471,-4.9652,
-8.4065,-5.2166,-2.1909,-1.4227,3.0007,11.8656,11.1274,-2.0238,0.28608,-4.1401,-2.4016,-1.0367,2.9447,-8.0413,
1.0158,5.9424,3.002,7.5805,13.1845,13.805,7.3265,3.159,0.51011,0.68779,4.2502,0.23058,-6.1503,0.87661,
11.5603,17.1553,2.3397,4.7153,17.6961,19.7259,3.5126,8.7543,-2.4128,-0.31758,2.0673,-0.74736,-19.8813,-1.104,
9.9024,19.018,-1.1751,3.4685,14.2242,26.2546,13.9067,4.8546,-0.33982,-6.0831,0.015024,-5.5232,-23.8701,-2.9659,
7.621,16.6721,-6.6478,-1.8013,25.1809,15.2798,25.8468,-3.3904,-1.5247,-14.1538,0.73702,-19.2918,-17.8586,-10.2598,
20.4204,28.9279,-6.0082,-10.1291,37.77,10.2654,20.6808,-4.8744,-9.8691,-19.8123,-6.7788,-32.2343,-26.6688,-23.7442,
33.2952,41.2922,-0.586,-9.2804,49.6038,23.7495,11.0038,-1.4485,-15.7845,-17.9006,-20.1108,-25.9617,-38.3251,-28.4656,
45.3974,52.9147,-4.1663,-10.4108,60.7276,36.4245,24.4436,-2.0845,-20.381,-17.5495,-27.8218,-20.3062,-33.8564,-18.8039,
50.1452,63.8398,-5.8447,-10.7502,71.1839,48.3391,37.077,0.45048,-26.3888,-24.2095,-29.0448,-25.3546,-23.1481,-15.2653,
53.6442,74.1094,0.049819,-12.7565,81.0129,52.0669,20.7523,1.6285,-28.4211,-32.1567,-28.0252,-34.6798,-31.6414,-20.3752,
51.6306,83.7629,1.2519,-13.1962,90.2521,48.2198,20.1101,1.772,-25.0288,-27.5765,-26.5849,-31.3939,-37.6969,-18.9114,
